0.0362809187912637	0
0.0721090189615315	1
0.045031843494758	2
0.0318463594418795	3
0.0189134887178196	4
0.014540087690661	5
0.0358430786966916	6
0.0592331909375572	7
0.048182423118567	8
0.0694017965025879	9
0.035182854100974	10
0.000352497911908049	11
0.000374665489174871	12
0.0131462926704573	13
0.00991816173070464	14
0.000199821084821115	15
0.00192570547102396	16
0.0176202609113748	17
0.000393640131640674	18
0.00200282695652177	19
0.000319337732889642	20
0.000629821365972819	21
0.000472979475099967	22
0.000501866360398375	23
0.0128280389327501	24
0.00334008015805988	25
0.00641331821264542	26
0.00905396325206331	27
0.0270276925665583	28
0.0292039412419272	29
0.0485103706565398	30
0.000732218660054179	31
0.0234600610256021	32
0.00324333692480282	33
0.0273587598244283	34
0.00792459103886714	35
0.0132399434035922	36
0.03653797148264	37
0.0362807402860058	38
0.0243886856211355	39
0.0572625353447479	40
0.0403838008366981	41
0.0733257994288119	42
0.0260680341501733	43
0.0559858172725501	44
0.0293689252984859	45
0.000309383268863661	46
0.00740670268605167	47
0.0160028553359278	48
0.0151661562869277	49
0.025313316208451	50
0.0184899757581703	51
0.0276357685069849	52
0.0303295718664585	53
0.064325735799608	54
0.0256662594151851	55
0.0255455357608486	56
0.0395060265258217	57
0.0565194594505674	58
0.0123871038493062	59
0.00682596388044839	60
0.000360910161921743	61
0.00180458138933118	62
0.00852422977261399	63
0.000373399802965837	64
0.000747414674910472	65
0.0023899202737732	66
0.00309461384311469	67
0.00363328391210995	68
0.000488262288202619	69
0.00985157003472571	70
0.0466035924589484	71
0.0309084028736215	72
0.0368582357010103	73
0.0455783789770927	74
0.0668101812298544	75
0.0639176073367785	76
0.0685382839006812	77
