0.287546	.7354	0	p0135
0.468278	.7063	0	p0132
0.0502845	.5487	0	p0146
0.144296	.6255	0	p0148
0.0908449	.4213	0	p0150
0.349444	.6636	0	p0139
0.240706	.5982	0	p0152
0.4	.3333	0	p0163
0.328205	.6755	0	p0155
0.286222	.6473	0	p0143
0.0850336	.6091	0	p0156
0.54548	.7877	0	p0159
0.102366	.5317	0	p0160
0.17882	.6802	0	p0157
0.158832	.6588	0	p0153
0.464957	.7433	0	p0154
0.467087	.7781	0	p0149
0.627482	.8879	0	p0151
0.219527	.5404	0	p0162
0.435434	.6874	0	p0147
0.272802	.6351	0	p0161
0.252747	.6014	0	p0166
0.188773	.4875	0	p0165
0.385054	.7143	0	p0164
0.397451	.7203	0	p0170
0.288374	.7536	0	p0168
0.203811	.6356	0	p0167
0.211147	.6003	0	p0169
0.0989803	.5543	0	p0175
0.257823	.5221	0	p0172
0.42701	.7453	0	p0177
0.227425	.6221	0	p0171
0.230477	.6981	0	p0173
0.243498	.5809	0	p0176
0.0614881	.3748	0	p0179
0.579217	.91017	0	p0174
0.466667	.6667	0	p0189
0.268502	.6374	0	p0178
0.176968	.6031	0	p0186
0.0817719	.4558	0	p0182
0.0415242	.5014	0	p0190
0.121832	.6658	0	p0184
0.197745	.5924	0	p0185
0.547636	.8157	0	p0181
0.237809	.6599	0	p0180
0.193337	.5136	0	p0191
0.431298	.6866	0	p0183
0.0743701	.6575	0	p0192
0.275262	.751	0	p0187
0.0700988	.6	0	p0193
0.342585	.6711	0	p0188
0.228683	.6931	0	p0194
0.321524	.6008	0	p0195
0.130679	.5422	0	p0201
0.36654	.6462	0	p0196
0.0996669	.6274	0	p0202
0.46353	.8205	0	p0197
0.215978	.6627	0	p0198
0.104142	.5685	0	p0200
0.335888	.7008	0	p0206
0.319656	.7532	0	p0207
0.480096	.763	0	p0199
0.400994	.638	0	p0208
0.229378	.6846	0	p0203
0.100579	.6014	0	p0204
0.0909151	.4025	0	p0217
0.153508	.5	0	p0221
0.298361	.6899	0	p0205
0.193826	.6447	0	p0209
0.220937	.6534	0	p0214
0.143339	.4774	0	p0224
0.144573	.5926	0	p0222
0.333304	.741	0	p0213
0.15381	.6054	0	p0210
0.312781	.5897	0	p0211
0.248313	.7165	0	p0215
0.187968	.5495	0	p0216
0.572347	.8679	0	p0227
0.345337	.7369	0	p0219
0.235822	.5536	0	p0220
0.179886	.5874	0	p0223
0.269967	.6122	0	p0225
0.246113	.6519	0	p0229
0.427288	.7456	0	p0226
0.434498	.7771	0	p0228
0.381721	.891	0	p0230
0.438235	.625	0	p0236
0.218541	.6976	0	p0231
0.165498	.5179	0	p0232
0.143472	.6575	0	p0243
0.0822211	.5338	0	p0233
0.296911	.6419	0	p0234
0.505264	.7661	0	p0235
0.0345009	.5478	0	p0239
0.0908451	.5184	0	p0241
0.0658474	.4726	0	p0248
0.338102	.5467	0	p0254
0.0608087	.4671	0	p0242
0.41102	.7007	0	p0244
0.254742	.6889	0	p0246
0.182405	.6248	0	p0238
0.493925	.7109	0	p0237
0.440261	.644	0	p0256
0.369292	.7899	0	p0252
0.130071	.564	0	p0255
0.196435	.5103	0	p0247
0.312577	.6553	0	p0250
0.317646	.5506	0	p0249
0.370587	.7059	0	p0253
0.167129	.7113	0	p0257
0.495111	.7893	0	p0261
0.403148	.6197	0	p0259
0.159864	.6165	0	p0258
0.224567	.6517	0	p0260
0.28675	.5521	0	p0262
0.086248	.593	0	p0263
0.311566	.6278	0	p0264
0.262051	.6864	0	p0266
0.465929	.6818	0	p0279
0.217607	.5916	0	p0269
0.488759	.7732	0	p0277
0.473769	.7781	0	p0265
0.219324	.5072	0	p0273
0.223624	.6747	0	p0267
0.129526	.6118	0	p0271
0.208612	.6371	0	p0268
0.212641	.5909	0	p0274
0.267289	.6038	0	p0272
0.416129	.8039	0	p0289
0.193804	.5483	0	p0284
0.222899	.5095	0	p0282
0.375263	.7627	0	p0285
0.584377	.91731	0	p0270
0.37271	.7692	0	p0294
0.106881	.6559	0	p0283
0.163244	.6711	0	p0278
0.175022	.6047	0	p0288
0.117956	.6628	0	p0286
0.432522	.7763	0	p0291
0.321282	.6602	0	p0280
0.488933	.7889	0	p0293
0.418561	.763	0	p0290
0.273447	.5707	0	p0292
0.497262	.7679	0	p0287
0.569703	.8638	0	p0298
0.347176	.6254	0	p0297
0.291751	.6401	0	p0300
0.0568878	.5	0	p0299
0.420393	.8107	0	p0295
0.514286	.75	0	p0303
0.444538	.7333	0	p0304
0.0902655	.5045	0	p0301
0.2008	.6292	0	p0319
0.226685	.6292	0	p0308
0.103532	.4348	0	p0311
0	0	0	p0328
0.227642	.6197	0	p0316
0.0783678	.5328	0	p0312
0.297132	.4615	0	p0330
0.280253	.6281	0	p0310
0.528171	.8362	0	p0307
0.184607	.5558	0	p0315
0.623529	.8804	0	p0306
0.294909	.5427	0	p0317
0.250127	.6562	0	p0324
0.296939	.6609	0	p0313
0.420178	.8389	0	p0326
0.32137	.6408	0	p0314
0.271136	.6316	0	p0318
0.356995	.7281	0	p0320
0.224443	.6839	0	p0323
0.309566	.6555	0	p0321
0.374069	.7161	0	p0305
0.562646	.8786	0	p0332
0.239525	.5052	0	p0337
0.476524	.8838	0	p0325
0.364159	.639	0	p0327
0.0629452	.4887	0	p0335
0.285946	.5549	0	p0333
0.449914	.7739	0	p0334
0.573699	.8881	0	p0338
0.188523	.5008	0	p0339
0.274841	.7899	0	p0342
0.195958	.5515	0	p0345
0.327208	.6969	0	p0340
0.136559	.5298	0	p0341
0.0818644	.5269	0	p0344
0.104247	.5628	0	p0354
0.30849	.6551	0	p0343
0.204252	.5986	0	p0355
0.624633	.91463	0	p0362
0.133424	.5484	0	p0348
0.53163	.8315	0	p0347
0.223177	.6401	0	p0346
0.504203	.769	0	p0350
0.536071	.8609	0	p0356
0.327556	.7067	0	p0365
0.401196	.6956	0	p0352
0.0718334	.5191	0	p0357
0.418653	.7462	0	p0361
0.0350781	.3873	0	p0363
0.53252	.796	0	p0360
0.498985	.8763	0	p0364
0.341258	.6732	0	p0367
0.609668	.90933	0	p0351
0.436645	.6282	0	p0366
0.21477	.5846	0	p0368
0.382808	.6824	0	p0358
0.0392466	.4661	0	p0370
0.390022	.7225	0	p0372
0.550051	.7914	0	p0371
0.37103	.7368	0	p0373
0.326821	.7171	0	p0378
0.261719	.6207	0	p0383
0.2064	.5974	0	p0379
0.277715	.6866	0	p0376
0.487239	.6852	0	p0375
0.573458	.8788	0	p0391
0.128413	.5779	0	p0380
0.350875	.6197	0	p0396
0.369581	.7722	0	p0398
0.269554	.7151	0	p0389
0.420656	.7153	0	p0384
0.318987	.7036	0	p0390
0.564621	.8181	0	p0382
0.53799	.8519	0	p0388
0.315419	.8059	0	p0394
0.58272	.8588	0	p0386
0.189658	.6884	0	p0387
0.341332	.8329	0	p0395
0.542842	.90653	0	p0381
0.409459	.7561	0	p0393
0.522763	.8347	0	p0392
0.173811	.6149	0	p0399
0.0878604	.5109	0	p0385
0.141618	.4765	1	p0000
0.113942	.4553	1	p0002
0.0972816	.6564	1	p0001
0.152185	.5917	0	p0397
0.0403623	.4062	1	p0003
0.152484	.6867	1	p0004
0.160215	.4913	1	p0005
0.0693344	.5431	1	p0006
0.0923092	.5406	1	p0007
0.0599054	.4302	1	p0009
0.190921	.5166	1	p0008
0.0540794	.4066	1	p0010
0.0737433	.466	1	p0011
0.0639473	.4539	1	p0013
0.0659055	.5048	1	p0017
0.0510187	.3895	1	p0019
0.0704604	.445	1	p0016
0.128525	.5498	1	p0015
0.0935515	.5518	1	p0012
0.108256	.624	1	p0020
0.411488	.6834	1	p0014
0.223173	.5385	1	p0028
0.108904	.4339	1	p0031
0.0949093	.4695	1	p0030
0.091148	.5209	1	p0018
0.429652	.7402	1	p0025
0.0437115	.484	1	p0023
0.1359	.4891	1	p0027
0.154681	.5579	1	p0029
0.284641	.594	1	p0026
0.329064	.6718	1	p0024
0.54275	.7326	1	p0022
0.0931411	.4671	1	p0021
0.138447	.6093	1	p0033
0.0847956	.4804	1	p0032
0.113684	.6206	1	p0034
0.0943921	.4692	1	p0035
0.0402744	.4141	1	p0036
0.116792	.5927	1	p0038
0.0883793	.6136	1	p0037
0.118393	.5565	1	p0039
0.110598	.5432	1	p0040
0.078291	.5156	1	p0041
0.0673422	.3324	1	p0042
0.0675722	.4902	1	p0043
0.0676511	.5644	1	p0044
0.040259	.5007	1	p0046
0.0880501	.5178	1	p0045
0.13831	.616	1	p0050
0.0362941	.4033	1	p0049
0.0756548	.4455	1	p0047
0.157979	.5161	1	p0051
0.031844	.4937	1	p0052
0.0510636	.4391	1	p0061
0.178521	.5606	1	p0054
0.258477	.6621	1	p0055
0.154366	.5263	1	p0056
0.0827266	.5062	1	p0048
0.0545499	.3918	1	p0063
0.0660959	.4233	1	p0057
0.0413874	.4837	1	p0060
0.11824	.5363	1	p0058
0.0776486	.4701	1	p0059
0.0959563	.5997	1	p0062
0.0970278	.5526	1	p0067
0.0621004	.3545	1	p0064
0.067559	.5083	1	p0066
0.0792993	.5591	1	p0065
0.0159834	.3981	1	p0068
0.266617	.6191	1	p0069
0.0250538	.3747	1	p0071
0.0824257	.3843	1	p0072
0.116079	.4609	1	p0070
0.283928	.5814	1	p0074
0.0900315	.4573	1	p0076
0.0584825	.5346	1	p0077
0.372281	.5803	1	p0075
0.228917	.6835	1	p0073
0.09888	.5312	1	p0078
0.0444125	.4284	1	p0079
0.0357339	.5303	1	p0081
0.0946518	.5246	1	p0080
0.397659	.6473	1	p0082
0.102274	.4659	1	p0085
0.0913794	.5227	1	p0084
0.137112	.6147	1	p0088
0.14594	.5176	1	p0086
0.171323	.6648	1	p0083
0.364639	.6465	1	p0089
0.0511114	.5244	1	p0090
0.0512363	.5153	1	p0092
0.104351	.5242	1	p0091
0.101345	.5014	1	p0087
0.143833	.5989	1	p0097
0.285774	.6172	1	p0096
0.242428	.6402	1	p0093
0.449237	.7557	1	p0095
0.0789771	.6266	1	p0099
0.271328	.6026	1	p0094
0.155645	.6412	1	p0098
0.0288039	.3822	1	p0100
0.0976521	.5499	1	p0102
0.0376512	.433	1	p0103
0.223687	.7325	1	p0101
0.0224137	.3347	1	p0104
0.138383	.6076	1	p0109
0.106945	.529	1	p0106
0.247374	.5647	1	p0105
0.141375	.4392	1	p0108
0.104409	.5508	1	p0110
0.0619712	.4262	1	p0118
0.070071	.5795	1	p0112
0.0800429	.5521	1	p0113
0.0606512	.5543	1	p0111
0.123157	.6422	1	p0107
0.0969706	.5056	1	p0116
0.0920487	.5636	1	p0121
0.0819716	.4358	1	p0119
0.334915	.6337	1	p0114
0.0879033	.4466	1	p0123
0.547338	.8192	1	p0115
0.106498	.5249	1	p0117
0.0594991	.5314	1	p0124
0.194772	.672	1	p0120
0.492182	.7087	1	p0122
0.305546	.558	1	p0126
0.124605	.5304	1	p0129
0.0846483	.3836	1	p0125
0.0549475	.4993	1	p0128
0.0725584	.4703	1	p0130
0.557038	.834	1	p0131
0.0629545	.4493	1	p0137
0.103322	.4679	1	p0133
0.406816	.6755	1	p0132
0.186175	.5678	1	p0138
0.375084	.7064	1	p0134
0.339358	.6702	1	p0136
0.48713	.7562	1	p0135
0.188743	.6025	1	p0140
0.419348	.6337	1	p0139
0.190161	.5494	1	p0142
0.235518	.5396	1	p0145
0.0648224	.3697	1	p0144
0.25976	.5445	1	p0143
0.312146	.6297	1	p0147
0.18543	.5689	1	p0141
0.242853	.6199	1	p0148
0.036758	.3248	1	p0150
0.12436	.4314	1	p0163
0.520832	.8181	1	p0149
0.034704	.5355	1	p0146
0.220073	.6164	1	p0161
0.283961	.5653	1	p0155
0.535752	.8442	1	p0151
0.308121	.67	1	p0154
0.327081	.6288	1	p0153
0.313088	.5881	1	p0152
0.107568	.5134	1	p0156
0.534483	.8054	1	p0159
0.25702	.6416	1	p0157
0.0808549	.5064	1	p0162
0.0906213	.4467	1	p0160
0.106069	.4861	1	p0166
0.316576	.6721	1	p0164
0.0522784	.4228	1	p0165
0.326599	.6263	1	p0167
0.301632	.6456	1	p0168
0.130634	.5487	1	p0169
0.384814	.6579	1	p0170
0.242021	.5374	1	p0172
0.292957	.646	1	p0177
0.220303	.6186	1	p0171
0.0971335	.4812	1	p0176
0.501759	.8799	1	p0174
0.15955	.5299	1	p0175
0.148846	.647	1	p0173
0.2616	.7293	1	p0186
0.0906441	.5916	1	p0178
0.0611966	.4211	1	p0189
0.0563887	.3645	1	p0179
0.271732	.601	1	p0183
0.0782258	.5107	1	p0190
0.498658	.7686	1	p0181
0.295724	.5594	1	p0182
0.0989072	.5964	1	p0180
0.134983	.6257	1	p0185
0.0499895	.4508	1	p0191
0.096609	.6183	1	p0184
0.0940056	.6059	1	p0192
0.245809	.5983	1	p0188
0.183735	.6616	1	p0187
0.122084	.5298	1	p0193
0.132868	.5968	1	p0194
0.0976021	.5069	1	p0195
0.289163	.68	1	p0197
0.221239	.6243	1	p0198
0.259212	.6345	1	p0196
0.562154	.7757	1	p0199
0.157083	.5114	1	p0201
0.103573	.4761	1	p0200
0.131363	.5281	1	p0202
0.0909951	.6709	1	p0207
0.0835651	.5279	1	p0204
0.304387	.5526	1	p0205
0.316967	.6672	1	p0203
0.413831	.6752	1	p0206
0.263896	.5501	1	p0208
0.343795	.5857	1	p0211
0.141059	.6151	1	p0215
0.154829	.6054	1	p0209
0.126515	.4323	1	p0217
0.216253	.5721	1	p0214
0.239757	.5856	1	p0210
0.175178	.4923	1	p0216
0.0830825	.6267	1	p0213
0.273888	.537	1	p0221
0.0730062	.422	1	p0224
0.407799	.5661	1	p0220
0.199131	.5409	1	p0223
0.318297	.7409	1	p0219
0.606017	.8695	1	p0227
0.170707	.6164	1	p0225
0.191655	.5847	1	p0222
0.380831	.7062	1	p0226
0.229231	.6844	1	p0230
0.138409	.584	1	p0229
0.410817	.6438	1	p0231
0.547474	.7809	1	p0228
0.0957512	.4901	1	p0233
0.298155	.5483	1	p0232
0.319418	.6278	1	p0234
0.0789721	.5085	1	p0236
0.537499	.7752	1	p0235
0.0674047	.4689	1	p0241
0.0419316	.537	1	p0238
0.124503	.5866	1	p0239
0.0655206	.4222	1	p0242
0.517248	.7179	1	p0237
0.164482	.5381	1	p0243
0.395154	.7154	1	p0244
0.248855	.5721	1	p0253
0.155032	.5113	1	p0247
0.0447266	.4192	1	p0248
0.173764	.5908	1	p0252
0.353155	.5618	1	p0250
0.0502008	.4296	1	p0249
0.0694422	.3784	1	p0254
0.417713	.7157	1	p0246
0.305923	.6199	1	p0257
0.277959	.5935	1	p0256
0.363118	.7434	1	p0261
0.0816273	.5747	1	p0255
0.198523	.567	1	p0260
0.103314	.5503	1	p0258
0.309625	.5789	1	p0259
0.311715	.5305	1	p0262
0.153624	.5276	1	p0266
0.0631894	.4933	1	p0263
0.0902103	.5234	1	p0268
0.32819	.6276	1	p0264
0.12868	.6274	1	p0267
0.296032	.5324	1	p0269
0.135084	.5605	1	p0271
0.0711236	.5063	1	p0284
0.109251	.575	1	p0274
0.482179	.7467	1	p0265
0.489221	.759	1	p0277
0.179376	.5643	1	p0282
0.0862092	.4815	1	p0279
0.177304	.4921	1	p0273
0.134423	.5982	1	p0278
0.575459	.8831	1	p0270
0.160523	.6299	1	p0283
0.265288	.6318	1	p0272
0.441818	.6963	1	p0285
0.267964	.6126	1	p0280
0.459001	.7663	1	p0293
0.123201	.6215	1	p0294
0.277512	.5358	1	p0288
0.454949	.7751	1	p0291
0.404524	.6721	1	p0290
0.600517	.8541	1	p0287
0.343523	.691	1	p0289
0.119297	.5476	1	p0292
0.0657063	.4717	1	p0297
0.350197	.6615	1	p0286
0.106809	.5932	1	p0298
0.286814	.7056	1	p0295
0.0924288	.371	1	p0303
0.128851	.5916	1	p0300
0.027159	.3175	1	p0304
0.112163	.4694	1	p0299
0.0650507	.5144	1	p0301
0.122165	.4167	1	p0309
0.366022	.6584	1	p0305
0.230292	.4323	1	p0311
0.0707027	.5335	1	p0308
0.194356	.671	1	p0314
0.374586	.64	1	p0319
0.259273	.5439	1	p0316
0.571294	.8029	1	p0306
0.55629	.8175	1	p0307
0.269924	.571	1	p0310
0.276367	.5781	1	p0317
0.0863053	.5152	1	p0312
0.143007	.5717	1	p0318
0.463058	.6033	1	p0321
0.0700471	.4945	1	p0313
0.298312	.5867	1	p0323
0.171066	.6093	1	p0315
0.165023	.7718	1	p0324
0.17992	.6081	1	p0330
0.107971	.5639	1	p0322
0.403048	.7649	1	p0326
0.186391	.4779	1	p0328
0.561583	.8649	1	p0325
0.215271	.6589	1	p0320
0.10167	.5023	1	p0327
0.403748	.6985	1	p0332
0.224742	.5619	1	p0333
0.200475	.4596	1	p0335
0.181398	.5753	1	p0337
0.363698	.6649	1	p0342
0.545808	.8129	1	p0334
0.0644292	.3997	1	p0339
0.172301	.4603	1	p0345
0.629937	.939	1	p0338
0.269573	.6097	1	p0343
0.566975	.8292	1	p0347
0.375209	.6682	1	p0340
0.153147	.4847	1	p0348
0.105494	.5033	1	p0341
0.035222	.4225	1	p0344
0.461561	.8023	1	p0356
0.304792	.6438	1	p0355
0.240946	.6031	1	p0346
0.541841	.8056	1	p0350
0.0517817	.339	1	p0363
0.333212	.5962	1	p0358
0.316383	.467	1	p0357
0.527643	.7385	1	p0352
0.0863621	.5592	1	p0354
0.280524	.6939	1	p0367
0.292449	.6621	1	p0362
0.217738	.6516	1	p0365
0.62157	.8856	1	p0351
0.311563	.5485	1	p0366
0.317611	.6367	1	p0361
0.572163	.8427	1	p0364
0.413595	.6879	1	p0360
0.0671497	.4767	1	p0368
0.416055	.8095	1	p0369
0.357105	.6502	1	p0371
0.255964	.5867	1	p0373
0.333188	.5775	1	p0372
0.0446418	.4406	1	p0370
0.216776	.6216	1	p0377
0.282732	.6667	1	p0383
0.480421	.7296	1	p0375
0.144691	.5576	1	p0379
0.363788	.6763	1	p0378
0.158589	.5018	1	p0380
0.382032	.6056	1	p0376
0.580359	.8389	1	p0381
0.258775	.6862	1	p0384
0.535104	.7937	1	p0388
0.495704	.8255	1	p0382
0.306428	.5	1	p0396
0.238558	.7416	1	p0393
0.422114	.8571	1	p0391
0.162137	.6686	1	p0387
0.228193	.6693	1	p0389
0.415702	.7374	1	p0395
0.112402	.4943	1	p0385
0.515471	.8177	1	p0386
0.238474	.5777	1	p0398
0.409969	.669	1	p0394
0.33286	.6385	1	p0390
0.169827	.5172	1	p0399
0.562734	.8039	1	p0392
0.0700167	.5366	1	p0397
0.170027	.5091	2	p0000
0.303253	.6891	2	p0001
0.0677058	.3683	2	p0003
0.328576	.5367	2	p0005
0.223598	.7035	2	p0004
0.38925	.5571	2	p0006
0.43657	.6206	2	p0002
0.555478	.722	2	p0007
0.0838364	.4014	2	p0009
0.44638	.6596	2	p0013
0.133651	.4816	2	p0015
0.0664202	.3145	2	p0010
0.502204	.658	2	p0008
0.239424	.5499	2	p0011
0.370325	.6351	2	p0017
0.155463	.4876	2	p0016
0.10615	.468	2	p0019
0.0767676	.378	2	p0023
0.34569	.7468	2	p0012
0.282165	.5744	2	p0014
0.53344	.6686	2	p0028
0.0575968	.4249	2	p0021
0.537081	.7705	2	p0024
0.318937	.6774	2	p0018
0.0711401	.4497	2	p0026
0.564059	.7073	2	p0020
0.629357	.7724	2	p0022
0.616699	.7635	2	p0025
0.266229	.5904	2	p0029
0.453703	.6252	2	p0027
0.10569	.4854	2	p0030
0.102403	.3964	2	p0032
0.535578	.6076	2	p0031
0.599137	.7564	2	p0033
0.216143	.5971	2	p0034
0.366936	.4894	2	p0035
0.190998	.4609	2	p0037
0.0731188	.3655	2	p0040
0.154455	.5495	2	p0038
0.348584	.6258	2	p0036
0.215508	.5387	2	p0039
0.0890847	.3683	2	p0042
0.0944595	.4892	2	p0046
0.171596	.4664	2	p0044
0.176892	.5178	2	p0043
0.145614	.5462	2	p0050
0.150826	.4449	2	p0045
0.137908	.4596	2	p0049
0.214799	.6228	2	p0041
0.0943765	.4299	2	p0047
0.396874	.6096	2	p0048
0.0814869	.4343	2	p0052
0.367351	.6446	2	p0051
0.317156	.5568	2	p0054
0.396714	.636	2	p0059
0.091623	.3789	2	p0061
0.183835	.5856	2	p0055
0.337959	.6395	2	p0058
0.0941325	.5079	2	p0056
0.158491	.4286	2	p0057
0.06702	.3902	2	p0060
0.0372377	.2981	2	p0064
0.117509	.5751	2	p0062
0.130762	.5695	2	p0065
0.0318791	.345	2	p0063
0.130851	.4842	2	p0066
0.0955669	.3852	2	p0068
0.13659	.5391	2	p0067
0.146671	.4659	2	p0070
0.0666811	.3926	2	p0071
0.354263	.5515	2	p0072
0.364458	.5398	2	p0074
0.419393	.6261	2	p0069
0.287663	.6956	2	p0073
0.124774	.5519	2	p0076
0.13813	.5247	2	p0084
0.355335	.5953	2	p0080
0.336743	.5461	2	p0075
0.0669182	.3803	2	p0079
0.132855	.4376	2	p0081
0.461816	.6246	2	p0077
0.306177	.4907	2	p0078
0.193712	.5384	2	p0082
0.311164	.656	2	p0083
0.55743	.658	2	p0086
0.14979	.4757	2	p0085
0.456136	.6885	2	p0087
0.159916	.4732	2	p0090
0.428167	.6854	2	p0089
0.34163	.6633	2	p0091
0.443287	.6765	2	p0093
0.580898	.6893	2	p0088
0.606716	.8209	2	p0096
0.217684	.5759	2	p0092
0.629447	.8132	2	p0095
0.427993	.6671	2	p0094
0.462179	.5961	2	p0097
0.403723	.5257	2	p0098
0.233843	.5778	2	p0099
0.138208	.3669	2	p0100
0.273291	.5744	2	p0102
0.607181	.8	2	p0101
0.0352316	.3386	2	p0104
0.0920191	.3615	2	p0103
0.305834	.5633	2	p0106
0.604837	.746	2	p0105
0.344917	.4803	2	p0108
0.23853	.5324	2	p0110
0.104655	.3504	2	p0109
0.425037	.6689	2	p0107
0.187744	.4721	2	p0112
0.133413	.404	2	p0111
0.0850471	.5315	2	p0113
0.506907	.7248	2	p0121
0.512648	.7949	2	p0114
0.46158	.6203	2	p0116
0.553972	.7844	2	p0117
0.395799	.6546	2	p0120
0.108767	.4264	2	p0118
0.111476	.4238	2	p0119
0.638427	.881	2	p0115
0.104318	.4676	2	p0124
0.12812	.3715	2	p0125
0.332441	.4806	2	p0123
0.339481	.6277	2	p0122
0.591529	.7438	2	p0126
0.564168	.7167	2	p0129
0.284037	.6537	2	p0128
0.54276	.7507	2	p0131
0.22662	.5606	2	p0132
0.147515	.5481	2	p0130
0.252844	.4019	2	p0138
0.50253	.6927	2	p0135
0.11142	.4286	2	p0133
0.54174	.7875	2	p0139
0.530238	.7793	2	p0134
0.164885	.46	2	p0137
0.0738188	.3365	2	p0144
0.393038	.6915	2	p0136
0.52413	.7585	2	p0147
0.130553	.5269	2	p0140
0.332832	.5703	2	p0141
0.208979	.5667	2	p0145
0.233081	.5575	2	p0142
0.172498	.4775	2	p0146
0.0466163	.2913	2	p0150
0.260398	.6908	2	p0154
0.408391	.6773	2	p0143
0.421925	.619	2	p0153
0.619003	.848	2	p0149
0.497235	.6938	2	p0155
0.506925	.7169	2	p0148
0.13919	.5237	2	p0156
0.531489	.7001	2	p0152
0.628676	.8401	2	p0151
0.597093	.7608	2	p0159
0.442423	.5735	2	p0160
0.530513	.6735	2	p0157
0.193221	.5706	2	p0161
0.112374	.4348	2	p0162
0.196324	.367	2	p0163
0.0816813	.3692	2	p0166
0.177926	.4646	2	p0165
0.504257	.744	2	p0168
0.577855	.6661	2	p0169
0.583445	.7143	2	p0170
0.51058	.721	2	p0164
0.198543	.4438	2	p0172
0.50589	.7157	2	p0173
0.173169	.5101	2	p0178
0.352145	.6109	2	p0171
0.459748	.6863	2	p0167
