4.5854377377502944E-27	nocons
5.406435561958224E-27	nocons
3.219956891729439E-24	nocons
6.591932044653701E-23	nocons
9.990171860597839E-23	nocons
3.4093748296769536E-20	nocons
1.7298213196182475E-19	nocons
4.6310651546471235E-19	nocons
5.678731856561767E-19	nocons
1.1549784512358601E-18	nocons
1.6124032086534308E-18	nocons
2.1644709991447964E-18	nocons
4.1855560432607016E-18	nocons
2.077329313375659E-16	nocons
4.1784038272375155E-16	nocons
1.9098184428680863E-15	nocons
2.0370184447939203E-15	nocons
3.4099411203289492E-15	nocons
2.4737691598592306E-13	nocons
2.94518314739015E-13	nocons
1.0861013499961234E-12	nocons
1.2642809309914835E-12	nocons
2.4656795865165414E-12	nocons
3.794021036337019E-12	nocons
4.478244460983898E-12	nocons
4.3746734881993787E-11	nocons
6.602209757193333E-11	nocons
1.0746512987139377E-10	nocons
1.1120502462235072E-10	nocons
1.3630776581689285E-10	nocons
2.400213791373018E-10	nocons
2.761561969139652E-10	nocons
1.533311793779536E-9	nocons
6.480095926402483E-9	nocons
1.4247728376858444E-8	nocons
3.6996223298610074E-8	nocons
4.60323557856755E-8	nocons
4.947373795401923E-8	nocons
8.646344921187515E-8	nocons
1.2170895065493336E-7	nocons
1.21891620052324E-7	nocons
2.0710816414443245E-7	nocons
2.426634558354117E-7	nocons
2.460585942758962E-7	nocons
2.612232021449745E-7	nocons
5.633417376985156E-7	nocons
6.467993057836714E-7	nocons
7.126462766492842E-7	nocons
7.607472431194525E-7	nocons
1.7196159458215103E-6	nocons
1.7659757700436827E-6	nocons
2.3533165120003906E-6	nocons
3.354799769980694E-6	nocons
3.4798802818165117E-6	nocons
3.763808631056853E-6	nocons
3.915206065973762E-6	nocons
4.676876207382264E-6	nocons
4.758950624146769E-6	nocons
4.805722023523336E-6	nocons
5.326655920410959E-6	nocons
5.5994851127604295E-6	nocons
6.828899187523832E-6	nocons
9.37001265802004E-6	nocons
1.2467968548336374E-5	nocons
1.4168108211430744E-5	nocons
1.4716451572449756E-5	nocons
2.0827462452792222E-5	nocons
2.3524126488810833E-5	nocons
3.6962216327285223E-5	nocons
4.230798816329812E-5	nocons
4.392384780216156E-5	nocons
4.9615723669564715E-5	nocons
6.317805544776069E-5	nocons
7.202352328081069E-5	nocons
7.598167768861119E-5	nocons
7.754647391496937E-5	nocons
8.633024877427352E-5	nocons
9.935313069904348E-5	nocons
1.2102513683262912E-4	nocons
1.3798870036019157E-4	nocons
1.4176825807215226E-4	nocons
1.5517217652293673E-4	nocons
1.6977803810764425E-4	nocons
1.8516866887913463E-4	nocons
1.924089144423925E-4	nocons
1.9506215974640967E-4	nocons
2.3931014216954243E-4	nocons
2.8208744310606636E-4	nocons
3.043004705473218E-4	nocons
3.1368825211770915E-4	nocons
3.225208871469204E-4	nocons
3.345318078186652E-4	nocons
3.4300942704405384E-4	nocons
3.4673661848858516E-4	nocons
3.9896829407597183E-4	nocons
4.36599510309964E-4	nocons
4.432467721501579E-4	nocons
5.236665538452033E-4	nocons
5.755527953972279E-4	nocons
6.069906313698112E-4	nocons
6.938284434629421E-4	nocons
7.887633167662464E-4	nocons
9.754339986611463E-4	nocons
9.786831124751162E-4	nocons
0.0010567847349098373	nocons
0.001067053629007421	nocons
0.001151546957140085	nocons
0.0012133398487893176	nocons
0.0012218578142487945	nocons
0.0015898626368694344	nocons
0.0017095210670241211	nocons
0.0018790937604621517	nocons
0.001938818064286507	nocons
0.001994251145450483	nocons
0.0020483616980387954	nocons
0.0020588922186463186	nocons
0.002145037322895447	nocons
0.0022140782040072334	nocons
0.002483575399974143	nocons
0.0024936120246713666	nocons
0.00426303998876809	nocons
0.004377606400987096	nocons
0.004455579748988703	nocons
0.0045694059858023255	nocons
0.004980495954349055	nocons
0.005200853618245704	nocons
0.005211648741931993	nocons
0.006659642049738369	nocons
0.007030329766279809	nocons
0.00727654819147722	nocons
0.0073661333520918205	nocons
0.007498512999148359	nocons
0.008022057425972529	nocons
0.008134571641769334	nocons
0.008332317021004293	nocons
0.00833760981698678	nocons
0.008578740947596248	nocons
0.008678087793786982	nocons
0.009174768048809944	nocons
0.009322463962183955	nocons
0.009918876196466784	nocons
0.010125975236734357	nocons
0.010164056216133874	nocons
0.010735491504987699	nocons
0.01116477435569666	nocons
0.011558037047415927	nocons
0.012399631288476718	nocons
0.013639731230978579	nocons
0.0139290376982335	nocons
0.015273579520359284	nocons
0.015653219744853203	nocons
0.01623539953775158	nocons
0.016659312446589445	nocons
0.017764887313408216	nocons
0.01867224774933367	nocons
0.018734999309310024	nocons
0.021392322032542828	nocons
0.021976601193269423	nocons
0.022055379064903805	nocons
0.022202457807755864	nocons
0.023534858771251853	nocons
