06	0	011	100	.6403	.7195	.4752	.4375	.6086
03	0	010	100	.542	.5908	.374	.3405	.4243
04	0	010	100	.4818	.54	.3656	.2947	.372
02	0	011	100	.4769	.4923	.2954	.3497	.4049
01	0	012	100	.5733	.5733	.44	.3654	.3887
07	0	011	100	.5186	.5931	.341	.3657	.4857
05	0	014	100	.91057	.8699	.439	.90323	.8629
09	0	010	100	.4863	.5062	.3641	.2264	.3134
08	0	011	100	.7912	.8029	.5118	.7038	.7097
06	0	012	100	.6279	.6711	.5017	.3212	.4404
03	0	011	100	.5706	.5764	.4496	.3592	.4253
10	0	011	100	.6848	.7003	.615	.317	.3402
05	0	015	100	.6386	.6188	.5099	.3941	.3645
02	0	012	100	.4766	.4953	.3364	.3137	.3571
01	0	013	100	.52	.5569	.4338	.1963	.2883
07	0	012	100	.4818	.5574	.2633	.3799	.4721
04	0	011	100	.3883	.4223	.2063	.2954	.3753
09	0	011	100	.5974	.6231	.4667	.3606	.4501
06	0	013	100	.4832	.5638	.3691	.2408	.3813
03	0	012	100	.6073	.6099	.4764	.342	.3473
08	0	012	100	.6211	.5876	.4716	.3599	.401
10	0	012	100	.5659	.6253	.3721	.3634	.5
05	0	016	100	.6215	.6168	.4953	.2698	.3767
01	0	014	100	.4984	.5486	.2351	.3812	.4875
02	0	013	100	.5093	.534	.392	.2985	.3631
07	0	013	100	.5884	.5912	.5	.2727	.3912
04	0	012	100	.5448	.5448	.4116	.3116	.3068
06	0	014	100	.5062	.5	.3031	.3614	.3801
09	0	012	100	.5764	.6266	.3684	.36	.485
03	0	013	100	.562	.5537	.4573	.294	.3434
10	0	013	100	.5469	.5938	.3568	.3532	.4519
08	0	013	100	.4243	.5216	.3243	.2615	.4232
05	0	017	100	.4792	.5469	.2083	.4145	.544
01	0	015	100	.5032	.5443	.3449	.3407	.4416
02	0	014	100	.5203	.5378	.3372	.3275	.429
07	0	014	100	.5609	.6119	.2833	.4407	.5339
05	0	018	100	.6733	.6931	.3614	.5123	.5813
04	0	013	100	.7098	.6906	.5468	.4474	.5
06	0	015	100	.6413	.6286	.546	.307	.3576
09	0	013	100	.435	.4987	.3103	.2228	.3183
03	0	014	100	.5541	.5752	.3615	.3921	.4605
10	0	014	100	.5656	.6555	.2416	.4846	.6385
08	0	014	100	.5251	.5223	.3184	.376	.3955
01	0	016	100	.4937	.5443	.3703	.2785	.3797
02	0	015	100	.6171	.6486	.5057	.3276	.4729
07	0	015	100	.5853	.6206	.3412	.4897	.5425
05	0	019	100	.3917	.4424	.2442	.2661	.3624
06	0	016	100	.5452	.5639	.4548	.2702	.3043
04	0	014	100	.5318	.5271	.4188	.2746	.3192
03	0	015	100	.5144	.5796	.2924	.3932	.5156
08	0	015	100	.6623	.6781	.5673	.3526	.4053
10	0	015	100	.654	.6263	.4318	.4383	.5013
09	0	014	100	.8781	.867	.3435	.8536	.8481
01	0	017	100	.4434	.4725	.3398	.2129	.3032
02	0	016	100	.4513	.528	.2537	.3097	.4513
05	0	020	100	.5519	.5613	.4151	.2817	.3474
07	0	016	100	.4601	.5452	.242	.3767	.5119
06	0	017	100	.4719	.4521	.2838	.3355	.3487
04	0	015	100	.5105	.5594	.3147	.3465	.4767
03	0	016	100	.6173	.6415	.3962	.4812	.5296
08	0	016	100	.5029	.5259	.2989	.3954	.4441
10	0	016	100	.5062	.5608	.2655	.3797	.4764
09	0	015	100	.3714	.4126	.2524	.23	.3148
01	0	018	100	.5759	.6316	.4303	.3827	.5
05	0	021	100	.53	.545	.415	.3134	.3234
02	0	017	100	.4448	.5123	.2301	.3486	.4587
06	0	018	100	.5901	.6087	.472	.3529	.4489
07	0	017	100	.7072	.6812	.3391	.6156	.604
03	0	017	100	.5645	.5726	.4624	.3003	.3485
08	0	017	100	.5889	.5802	.414	.3866	.3866
04	0	016	100	.4716	.4787	.3436	.2931	.3452
05	0	022	100	.5156	.5781	.2552	.4249	.5389
01	0	019	100	.5798	.5831	.4169	.3182	.4026
09	0	016	100	.3925	.5047	.2897	.2051	.4056
10	0	017	100	.6923	.737	.4665	.4455	.5866
02	0	018	100	.5325	.5178	.4201	.2625	.3245
06	0	019	100	.6623	.6426	.577	.3268	.2974
07	0	018	100	.5983	.6094	.4792	.3536	.3785
05	0	023	100	.8079	.8276	.4039	.7108	.7941
08	0	018	100	.5822	.5961	.4735	.35	.4056
03	0	018	100	.6538	.6703	.4258	.4795	.5644
04	0	017	100	.7007	.6983	.3092	.6169	.6443
01	0	020	100	.5082	.5443	.3475	.3725	.4542
02	0	019	100	.4227	.4858	.2334	.3208	.434
09	0	017	100	.4074	.4617	.2815	.234	.3448
10	0	018	100	.5617	.6029	.4358	.3188	.4686
06	0	020	100	.4277	.4855	.3183	.2179	.3429
07	0	019	100	.4831	.514	.309	.3596	.4298
05	0	024	100	.5126	.5729	.3769	.28	.455
08	0	019	100	.8822	.8586	.3232	.8826	.8557
01	0	021	100	.5797	.6271	.3966	.4324	.5203
03	0	019	100	.5409	.5567	.4037	.3342	.4237
02	0	020	100	.5288	.5288	.3013	.3834	.4217
04	0	018	100	.468	.4877	.3202	.2899	.3391
09	0	018	100	.4816	.5307	.3292	.3162	.4191
10	0	019	100	.4784	.5573	.2646	.3909	.4822
06	0	021	100	.5849	.5849	.3962	.4169	.4984
05	0	025	100	.5314	.5604	.3285	.3558	.4087
07	0	020	100	.4286	.5026	.2619	.3122	.4021
01	0	022	100	.4455	.4488	.3399	.2237	.2862
08	0	020	100	.4529	.5105	.2435	.3342	.4334
02	0	021	100	.379	.4577	.1633	.2741	.4052
03	0	020	100	.5237	.5974	.3789	.2887	.4436
04	0	019	100	.3881	.519	.1881	.3167	.4381
09	0	019	100	.5114	.5342	.3772	.2835	.3671
05	0	026	100	.5028	.4802	.2938	.4438	.4157
10	0	020	100	.5614	.5815	.3835	.375	.425
06	0	022	100	.6098	.6131	.4984	.3856	.4346
07	0	021	100	.4274	.5594	.2876	.3368	.4842
01	0	023	100	.6	.6258	.4903	.4019	.4148
08	0	021	100	.5237	.4986	.3259	.3889	.3583
02	0	022	100	.6899	.6464	.6174	.2977	.2919
05	0	027	100	.5463	.5833	.3796	.2995	.424
03	0	021	100	.5519	.5671	.4076	.3258	.447
04	0	020	100	.6337	.6627	.453	.4279	.5288
09	0	020	100	.5985	.6182	.4384	.3489	.4423
06	0	023	100	.5756	.5535	.4317	.3566	.3713
10	0	021	100	.6549	.6499	.529	.3719	.4372
07	0	022	100	.6126	.6346	.4011	.4795	.5562
01	0	024	100	.4092	.4125	.1947	.3224	.3586
05	0	028	100	.7396	.8385	.4948	.5389	.7461
08	0	022	100	.5464	.5956	.347	.3651	.4605
02	0	023	100	.5409	.5058	.4386	.2536	.2303
03	0	022	100	.5172	.5646	.4459	.2263	.3342
04	0	021	100	.5539	.6152	.2966	.4181	.5501
09	0	021	100	.4214	.4888	.2743	.2488	.3607
06	0	024	100	.5166	.5227	.4018	.3253	.3584
10	0	022	100	.4794	.4974	.3144	.3496	.4216
01	0	025	100	.5861	.5762	.457	.33	.363
07	0	023	100	.6374	.6023	.3421	.5306	.4985
05	0	029	100	.5505	.6061	.298	.4293	.5051
08	0	023	100	.538	.5521	.4254	.3511	.368
02	0	024	100	.5891	.6375	.432	.4127	.494
04	0	022	100	.5922	.5607	.449	.3656	.3487
06	0	025	100	.4521	.5116	.2376	.3882	.4803
03	0	023	100	.5484	.5484	.3925	.3834	.4048
10	0	023	100	.5758	.6735	.3933	.3599	.5373
05	0	030	100	.7842	.8368	.5474	.4921	.6754
09	0	022	100	.4802	.5248	.3168	.2741	.3827
01	0	026	100	.5605	.6178	.4013	.3333	.4825
07	0	024	100	.519	.5788	.2527	.4309	.5014
02	0	025	100	.5828	.6126	.3974	.3861	.4422
08	0	024	100	.4525	.4721	.2933	.2869	.3482
06	0	026	100	.5659	.5756	.3633	.4263	.4583
05	0	031	100	.7475	.7273	.6162	.3417	.2814
03	0	024	100	.574	.5918	.449	.3537	.3791
04	0	023	100	.4988	.5511	.3302	.3033	.4289
10	0	024	100	.4347	.4749	.304	.2556	.3584
01	0	027	100	.6592	.6817	.5177	.3333	.4487
07	0	025	100	.5124	.5455	.2865	.3967	.4711
09	0	023	100	.6658	.6609	.6093	.1912	.2206
02	0	026	100	.4196	.4543	.2555	.2893	.3868
08	0	025	100	.5323	.5504	.3643	.4072	.4562
06	0	027	100	.5778	.619	.2889	.4873	.5475
05	0	032	100	.4879	.5024	.3575	.2452	.3413
04	0	024	100	.5229	.5663	.3952	.3077	.3918
03	0	025	100	.5845	.6166	.4075	.3824	.5053
01	0	028	100	.4006	.4763	.2902	.2642	.3616
07	0	026	100	.4724	.5166	.2735	.3994	.4298
10	0	025	100	.8209	.8044	.4766	.6923	.7005
09	0	024	100	.4059	.4208	.3168	.2099	.2123
02	0	027	100	.4986	.5071	.3476	.3239	.3665
05	0	033	100	.5288	.5131	.3822	.3906	.401
08	0	026	100	.5703	.6108	.327	.4447	.5202
06	0	028	100	.5	.4773	.2175	.4207	.3786
03	0	026	100	.5767	.5926	.4947	.2111	.3008
04	0	025	100	.4869	.5155	.358	.281	.369
01	0	029	100	.3667	.3909	.2909	.1843	.2447
07	0	027	100	.6213	.5947	.3935	.472	.472
09	0	025	100	.5821	.5522	.4577	.2854	.2258
10	0	026	100	.4592	.5714	.1582	.426	.5383
02	0	028	100	.6323	.6323	.4742	.476	.4795
05	0	034	100	.9697	.97576	.2909	.96364	.9697
08	0	027	100	.5899	.6067	.4438	.437	.4902
06	0	029	100	.6574	.6636	.4815	.4492	.5138
01	0	030	100	.4713	.5255	.2484	.3556	.4476
03	0	027	100	.481	.5165	.3772	.2778	.3434
07	0	028	100	.5871	.6622	.3432	.4652	.615
10	0	027	100	.5115	.5725	.2824	.3579	.4467
04	0	026	100	.5894	.6208	.4976	.294	.412
09	0	026	100	.6538	.6436	.5641	.2839	.3555
05	0	035	100	.6091	.6	.3318	.4932	.5113
02	0	029	100	.3968	.4381	.2254	.2785	.3766
08	0	028	100	.5288	.5205	.3671	.3497	.3607
06	0	030	100	.6625	.6467	.5552	.3679	.4277
01	0	031	100	.4907	.5342	.3292	.3158	.4149
05	0	036	100	.649	.6587	.25	.5577	.6058
03	0	028	100	.5039	.5245	.3979	.2964	.366
07	0	029	100	.5238	.577	.3025	.3911	.5084
09	0	027	100	.5037	.5186	.3052	.354	.4134
04	0	027	100	.5259	.563	.3432	.3473	.4606
02	0	030	100	.6687	.6175	.5482	.3634	.3333
10	0	028	100	.599	.6195	.2982	.5205	.5744
06	0	031	100	.4721	.459	.2984	.3725	.3595
08	0	029	100	.6263	.5816	.3895	.4934	.4934
05	0	037	100	.6557	.7217	.2972	.5211	.6432
01	0	032	100	.5184	.5276	.3896	.263	.3456
03	0	029	100	.5315	.6	.2767	.4344	.5519
07	0	030	100	.5183	.5335	.3293	.386	.4134
04	0	028	100	.412	.4265	.2554	.2644	.3462
02	0	031	100	.7	.6576	.6	.3202	.2779
10	0	029	100	.6278	.6304	.5367	.3131	.3611
09	0	028	100	.5373	.5647	.4204	.2779	.3797
06	0	032	100	.4765	.5503	.3289	.3579	.4314
05	0	038	100	.3805	.4927	.161	.2829	.4488
08	0	030	100	.55	.5528	.3528	.4222	.4222
01	0	033	100	.5305	.5691	.4244	.2821	.3718
03	0	030	100	.5741	.5688	.3254	.4142	.496
04	0	029	100	.488	.5263	.3349	.3126	.3556
07	0	031	100	.6532	.6965	.2688	.6167	.6772
02	0	032	100	.5258	.5562	.3252	.3788	.4303
10	0	030	100	.4679	.5321	.2879	.3538	.4436
09	0	029	100	.4324	.4496	.3292	.2108	.2696
05	0	039	100	.4395	.5067	.2735	.2634	.3438
08	0	031	100	.632	.6113	.4777	.4704	.429
06	0	033	100	.5415	.56	.3877	.319	.4049
01	0	034	100	.5032	.5974	.263	.4239	.5243
03	0	031	100	.5607	.6098	.4315	.3454	.4098
02	0	033	100	.5959	.5929	.413	.3382	.3647
07	0	032	100	.6107	.608	.4	.4202	.4734
04	0	030	100	.5203	.5442	.3723	.2786	.381
09	0	030	100	.4502	.5427	.3246	.2624	.461
10	0	031	100	.6052	.6156	.387	.5155	.5259
05	0	040	100	.6394	.7452	.2885	.5789	.7177
06	0	034	100	.5	.5375	.3719	.2555	.3271
08	0	032	100	.6341	.6285	.4888	.3649	.4373
01	0	035	100	.5954	.5987	.4704	.3377	.4
03	0	032	100	.6345	.6199	.269	.5656	.5656
02	0	034	100	.4902	.4869	.3333	.3377	.377
07	0	033	100	.5013	.5418	.3315	.3495	.4113
05	0	041	100	.4413	.4789	.3474	.2897	.3084
04	0	031	100	.4532	.542	.2638	.3397	.4617
09	0	031	100	.4988	.5356	.4054	.2475	.3529
10	0	032	100	.533	.6016	.2929	.3579	.5237
06	0	035	100	.6545	.6678	.5515	.3079	.447
08	0	033	100	.7048	.6807	.3193	.6517	.6396
01	0	036	100	.4481	.526	.3344	.2492	.4304
03	0	033	100	.6121	.6332	.5172	.3105	.4263
05	0	042	100	.505	.6238	.3069	.3448	.5074
02	0	035	100	.6117	.6311	.2362	.6032	.6097
07	0	034	100	.655	.6577	.4313	.4651	.586
04	0	032	100	.5763	.5738	.46	.2802	.256
06	0	036	100	.4869	.5359	.3627	.3355	.4332
10	0	033	100	.5913	.671	.2237	.5424	.6401
09	0	032	100	.8269	.801	.4755	.7758	.732
01	0	037	100	.4506	.4907	.3364	.2585	.3446
08	0	034	100	.5197	.6063	.2625	.4267	.5419
05	0	043	100	.6716	.6814	.5588	.4585	.4
03	0	034	100	.5253	.5627	.3973	.3271	.4335
02	0	036	100	.6635	.6603	.3942	.5751	.5399
07	0	035	100	.4971	.5234	.2895	.3761	.4431
06	0	037	100	.6081	.6216	.4459	.4747	.5152
04	0	033	100	.445	.4801	.2974	.2664	.3621
10	0	034	100	.6101	.6709	.3266	.447	.5859
01	0	038	100	.5654	.5621	.5098	.241	.2801
09	0	033	100	.5164	.5718	.3552	.3166	.4497
08	0	035	100	.4822	.4822	.2278	.4112	.4112
05	0	044	100	.532	.5616	.3498	.3186	.4265
02	0	037	100	.7331	.6975	.427	.6525	.6454
03	0	035	100	.6062	.6192	.4845	.3075	.3876
07	0	036	100	.4476	.4703	.2295	.322	.3729
06	0	038	100	.494	.515	.3473	.2955	.3552
04	0	034	100	.4741	.5212	.3797	.2188	.3129
01	0	039	100	.5644	.571	.4059	.3947	.4079
05	0	045	100	.5531	.6089	.3911	.3167	.4389
08	0	036	100	.4958	.5181	.3287	.3083	.4056
09	0	034	100	.5222	.5591	.3966	.3514	.4251
10	0	035	100	.6241	.609	.4411	.3975	.4675
02	0	038	100	.8442	.7922	.3636	.8317	.7638
03	0	036	100	.5956	.6066	.4317	.406	.4496
07	0	037	100	.454	.5265	.2117	.4139	.4861
06	0	039	100	.6065	.6226	.4581	.3762	.3923
05	0	046	100	.6172	.6268	.5263	.3381	.4333
01	0	040	100	.4303	.5139	.2724	.2994	.4167
04	0	035	100	.4415	.522	.2756	.3163	.4185
08	0	037	100	.595	.595	.4665	.2981	.3426
09	0	035	100	.5509	.5409	.3772	.354	.3317
10	0	036	100	.47	.53	.3238	.3516	.4245
02	0	039	100	.6262	.6295	.4098	.4248	.4771
03	0	037	100	.5495	.5469	.3776	.374	.4182
07	0	038	100	.6027	.6301	.4411	.3224	.4563
06	0	040	100	.4969	.522	.2704	.395	.4451
05	0	047	100	.8944	.8662	.3521	.8811	.8601
01	0	041	100	.5473	.5608	.4155	.2761	.3704
04	0	036	100	.7173	.7042	.3115	.6606	.6606
08	0	038	100	.4824	.5122	.3333	.3	.3541
09	0	036	100	.536	.6104	.2407	.4505	.5371
10	0	037	100	.5865	.5973	.3676	.3908	.4663
02	0	040	100	.5494	.5843	.3023	.3826	.4899
05	0	048	100	.4	.42	.255	.3333	.3682
06	0	041	100	.5827	.5977	.3383	.5281	.5356
07	0	039	100	.4357	.4561	.2398	.3557	.4227
03	0	038	100	.5625	.5923	.4583	.3234	.3887
01	0	042	100	.6765	.6895	.3693	.645	.6547
08	0	039	100	.6962	.6613	.5699	.3978	.336
05	0	049	100	.5482	.5584	.2335	.4848	.5101
04	0	037	100	.5962	.6009	.4014	.3817	.4192
02	0	041	100	.5747	.6149	.3879	.4011	.4957
09	0	037	100	.4795	.4718	.3256	.2788	.2711
10	0	038	100	.5556	.5833	.4343	.2645	.3426
06	0	042	100	.5151	.5418	.3779	.3933	.4633
03	0	039	100	.6793	.6658	.5516	.3957	.3848
07	0	040	100	.5354	.5836	.4136	.2994	.3644
01	0	043	100	.3478	.5117	.194	.2433	.46
05	0	050	100	.4762	.4905	.4095	.2322	.2796
08	0	040	100	.5676	.6243	.3405	.4501	.5714
02	0	042	100	.6285	.6811	.3777	.5123	.5772
04	0	038	100	.5603	.6123	.3853	.4363	.5189
06	0	043	100	.5382	.5382	.3787	.394	.4338
10	0	039	100	.4167	.5182	.2031	.3325	.4675
09	0	038	100	.4827	.4851	.3243	.3037	.363
03	0	040	100	.6694	.6369	.5257	.4973	.4649
07	0	041	100	.5	.5302	.2665	.4055	.4877
05	0	051	100	.5099	.4752	.3267	.3103	.2906
01	0	044	100	.5127	.5095	.4146	.2776	.3312
02	0	043	100	.5283	.6101	.2767	.4389	.5549
08	0	041	100	.5282	.5395	.3729	.3831	.4085
06	0	044	100	.5494	.5802	.3056	.4277	.5015
04	0	039	100	.5037	.5086	.3833	.2721	.3554
07	0	042	100	.5939	.605	.5083	.3168	.3857
03	0	041	100	.533	.5831	.438	.3026	.4395
10	0	040	100	.7468	.7752	.4444	.6675	.6933
05	0	052	100	.5491	.578	.3584	.3621	.431
09	0	039	100	.4275	.5233	.231	.2973	.4447
01	0	045	100	.5031	.5906	.3281	.3396	.486
02	0	044	100	.524	.5299	.3084	.3433	.394
06	0	045	100	.6006	.6234	.4513	.3754	.4207
08	0	042	100	.564	.6104	.2997	.4484	.5842
05	0	053	100	.5463	.561	.361	.335	.4126
07	0	043	100	.4746	.5164	.2418	.3958	.4613
03	0	042	100	.5618	.5753	.3414	.3968	.4558
04	0	040	100	.4351	.4399	.2909	.3046	.2998
10	0	041	100	.5314	.5366	.3979	.2977	.3577
09	0	040	100	.4181	.471	.2091	.3291	.4246
01	0	046	100	.5032	.5449	.4327	.2907	.3259
02	0	045	100	.613	.6347	.3653	.4846	.5309
06	0	046	100	.6844	.6877	.4817	.5232	.5762
05	0	054	100	.5183	.5367	.4037	.2877	.3744
08	0	043	100	.7599	.7627	.3107	.7437	.738
07	0	044	100	.5537	.548	.452	.3268	.3211
03	0	043	100	.6685	.6819	.5687	.2688	.4597
04	0	041	100	.5422	.5494	.3446	.3798	.4495
09	0	041	100	.4327	.5288	.2476	.3309	.482
01	0	047	100	.5949	.582	.463	.3013	.359
10	0	042	100	.5867	.5918	.4362	.3384	.43
05	0	055	100	.5463	.5317	.3805	.3366	.3317
06	0	047	100	.7376	.7186	.5019	.6705	.6705
02	0	046	100	.5723	.6215	.4185	.3712	.4908
07	0	045	100	.4472	.477	.3035	.252	.3306
08	0	044	100	.5988	.5805	.3313	.5152	.5242
03	0	044	100	.4866	.4947	.4037	.248	.2853
01	0	048	100	.4767	.5433	.3467	.2924	.4086
04	0	042	100	.8539	.8463	.4458	.8116	.8241
09	0	042	100	.6395	.6263	.3842	.5591	.5249
10	0	043	100	.4402	.486	.2748	.2944	.3985
05	0	056	100	.6058	.6587	.4712	.3158	.3971
02	0	047	100	.5585	.5936	.3655	.4315	.519
06	0	048	100	.6316	.6223	.3839	.5247	.5556
08	0	045	100	.5385	.5495	.3681	.3233	.3644
07	0	046	100	.4867	.5745	.2048	.368	.4933
03	0	045	100	.568	.584	.4507	.312	.3947
01	0	049	100	.524	.5272	.393	.2707	.3057
05	0	057	100	.5377	.5327	.3417	.39	.425
09	0	043	100	.4737	.4862	.3183	.29	.36
04	0	043	100	.4772	.5108	.2566	.39	.4545
10	0	044	100	.8987	.896	.296	.8936	.8963
02	0	048	100	.6324	.5826	.5078	.3447	.3106
06	0	049	100	.6054	.6054	.5117	.2533	.3167
08	0	046	100	.602	.6378	.4847	.3003	.3868
07	0	047	100	.4236	.4933	.2788	.2674	.3877
05	0	058	100	.5052	.6186	.3041	.3385	.4821
01	0	050	100	.68	.68	.53	.3654	.3654
03	0	046	100	.5181	.5363	.3705	.3523	.4041
09	0	044	100	.431	.5246	.3005	.2334	.3882
10	0	045	100	.6234	.6571	.4182	.4482	.4845
04	0	044	100	.4423	.5012	.3514	.2598	.4044
06	0	050	100	.6533	.6333	.5367	.3389	.3455
02	0	049	100	.635	.6074	.4847	.4312	.4679
05	0	059	100	.7337	.7638	.2864	.63	.745
08	0	047	100	.6509	.685	.4541	.5157	.5524
07	0	048	100	.5094	.5903	.31	.3737	.5349
01	0	051	100	.5082	.577	.2852	.3529	.4608
03	0	047	100	.5455	.5922	.374	.3446	.4896
02	0	050	100	.4613	.5051	.2155	.4195	.4564
09	0	045	100	.5148	.6059	.3153	.3612	.5233
06	0	051	100	.6284	.6385	.4527	.5152	.5589
04	0	045	100	.4371	.5249	.2328	.3697	.481
10	0	046	100	.6667	.646	.4677	.4562	.518
05	0	060	100	.5665	.6355	.3596	.4706	.5882
08	0	048	100	.5372	.5878	.25	.4403	.5464
01	0	052	100	.4426	.4721	.3443	.2451	.3758
07	0	049	100	.503	.5182	.2909	.3837	.426
02	0	051	100	.5597	.5535	.2579	.4483	.5016
06	0	052	100	.5966	.6068	.4441	.4966	.4966
03	0	048	100	.5714	.6378	.4031	.3715	.4936
05	0	061	100	.4951	.5343	.4216	.2878	.3561
09	0	046	100	.4847	.5694	.3341	.284	.4437
04	0	046	100	.4071	.4824	.2753	.2418	.3545
10	0	047	100	.4949	.5667	.3026	.3478	.468
01	0	053	100	.7855	.7474	.2111	.769	.7379
08	0	049	100	.6187	.68	.3067	.5239	.6197
07	0	050	100	.4986	.5319	.2632	.4061	.4503
06	0	053	100	.6299	.6136	.5162	.4239	.4239
05	0	062	100	.6542	.6636	.3037	.5607	.6262
02	0	052	100	.5892	.5796	.3503	.419	.4698
03	0	049	100	.6049	.5995	.4768	.3478	.3886
04	0	047	100	.5088	.5338	.2807	.385	.4625
09	0	047	100	.52	.545	.325	.2968	.394
10	0	048	100	.4158	.4694	.2168	.3265	.398
