02	0	100	0.0158589	.0775		0.0495265	.1021
07	0	100	0.00259043	.0549		0.00583056	.0823
01	0	100	0.00644712	.0706		0.00792707	.0852
08	0	100	0.00301015	.0775		0.0266125	.1
06	0	100	0.0141403	.0495		0.0740039	.0817
09	0	100	0.00252445	.0488	0.0039029	.0537	0.00578321	.1024
05	0	100	0.000653824	.0845	0.000457398	.0822	0.000883731	.1009
10	0	100	0.00192854	.0575	0.0021036	.0639	0.00148997	.0863
04	0	100	0.000975148	.0484	0.00830244	.0737	0.00820808	.0674
03	0	100	0.0001555	.0714	0.0396699	.1017	0.0405369	.0952
08	1	100	0.00071377	.0544		0.0993253	.1032
01	1	100	0.0104516	.0566		0.00630124	.0871
07	1	100	0.00199395	.0511		0.0327437	.083
06	1	100	0.0124924	.066		0.0247816	.1
02	1	100	0.0120449	.0924		0.0333676	.1033
03	1	100	0.00285943	.0552	0.0123064	.0669	0.0361424	.0988
05	1	100	0.000351231	.0895	0.000263001	.0984	0.0124122	.0962
09	1	100	0.00144085	.0479	0.0014532	.0659	0.00106383	.0758
08	10	100	0.0144396	.0686		0.0145635	.0758
04	1	100	0.000562278	.0393	0.0268501	.0624	0.0129125	.0647
10	1	100	0.0129348	.0671	0.0136635	.1037	0.010974	.0894
01	10	100	0.018227	.048		0.0479597	.0677
07	10	100	0.000423872	.0573		0.000290143	.0764
06	10	100	0.00426028	.0587		0.00749638	.1154
02	10	100	0.00244422	.0726		0.0555869	.0823
08	11	100	0.00286221	.082		0.000751838	.074
03	10	100	0.0474215	.0595	0.0479787	.0506	0.00199978	.0476
06	11	100	0.000712491	.0848		0.00181226	.108
01	11	100	0.00518414	.0536		0.00655646	.0689
07	11	100	0.00260782	.0709		0.0544944	.0835
04	10	100	0.00471105	.0278	0.000793967	.0278	0.002	.0451
09	10	100	0.000914544	.0525	9.05531e-05	.0477	8.47966e-05	.0883
10	10	100	0.075712	.0625	0.016529	.0724	0.0179041	.1086
05	10	100	0.00592766	.0584	0.00152638	.0584	0.00943981	.0805
02	11	100	0.0638285	.1026		0.0467291	.0907
08	12	100	0.0071106	.0837		0.00727643	.0861
01	12	100	0.00188069	.0385		0.0396075	.0718
06	12	100	0.0145497	.0769		0.0249969	.1067
07	12	100	0.0164857	.063		0.023672	.0609
02	12	100	0.00474068	.0696		0.00732286	.0696
03	11	100	0.00124913	.0538	0.00162585	.0856	0.000551151	.0954
10	11	100	0.00255176	.0572	0.00377196	.089	0.0411265	.0869
04	11	100	0.00861825	.0556	0.00491766	.0671	0.000762031	.081
09	11	100	0.000395445	.0596	0.0231402	.0751	0.00897306	.101
05	11	100	0.00808323	.0754	0.00160521	.0733	0.0102087	.0896
08	13	100	0.0278778	.0718		0.111834	.0769
01	13	100	0.00274976	.0681		0.0136995	.0962
06	13	100	0.0173055	.0657		0.00224818	.0784
02	13	100	0.0007994	.0565		0.0013291	.0833
07	13	100	0.00263654	.0346		0.0359198	.0774
03	12	100	0.0116138	.06	0.0125441	.0686	0.0334024	.1029
10	12	100	0.000317862	.045	0.000961246	.0727	0.0220655	.0969
08	14	100	0.00010568	.0551		0.0218241	.105
09	12	100	0.0079596	.0346	0.00190342	.0461	0.0112005	.0778
01	14	100	0.00102128	.0474		0.0402957	.0891
05	12	100	0.00191229	.0836	0.00276681	.0922	0.00122116	.0951
04	12	100	0.00223947	.0542	0.00236465	.066	0.0144978	.0778
02	14	100	6.87145e-05	.0543		0.00749559	.093
06	14	100	0.0924609	.0517		0.170209	.0876
07	14	100	0.0608065	.0685		0.0744223	.0685
01	15	100	5.10987e-05	.0366		0.00844734	.0707
06	15	100	0.000463101	.0625		0.000723081	.0735
08	15	100	0.0514639	.0501		0.0320316	.082
