66.57	0.912528	66.57	0.0874693
48.84	0.913095	48.84	0.111241
31.45	0.913122	31.45	0.0426347
51.77	0.913281	51.77	0.0863269
36.33	0.91427	36.33	0.0785392
59.62	0.915107	59.62	0.0933006
61.59	0.915847	61.59	0.0989108
41.66	0.916201	41.66	0.045713
39.76	0.917573	39.76	0.085043
40.99	0.917842	40.99	0.0744261
45.52	0.918831	45.52	0.121732
85.7	0.919571	85.7	0.110006
52.73	0.920417	52.73	0.112267
37.99	0.920599	37.99	0.0576335
29.61	0.921609	29.61	0.0775558
34.07	0.921643	34.07	0.0418082
70.27	0.922172	70.27	0.267982
41.21	0.9229	41.21	0.0528609
66.09	0.924014	66.09	0.0970597
41.9	0.926099	41.9	0.0560601
81.82	0.926591	81.82	0.125092
29.13	0.926941	29.13	0.0506861
52.83	0.927509	52.83	0.0645437
60.62	0.928277	60.62	0.126422
39.89	0.928798	39.89	0.0594152
49.98	0.930633	49.98	0.0507976
81.5	0.930851	81.5	0.180156
48.73	0.931466	48.73	0.0424997
71.41	0.933692	71.41	0.152734
68.6	0.933829	68.6	0.107932
47.6	0.934225	47.6	0.102019
85.75	0.93515	85.75	0.193984
84.63	0.937084	84.63	0.214702
48.16	0.93744	48.16	0.0607424
41.9	0.937848	41.9	0.0926788
32.47	0.937931	32.47	0.0436151
84.81	0.942005	84.81	0.233115
36.58	0.942224	36.58	0.0655256
39.25	0.942265	39.25	0.0393626
39.51	0.942361	39.51	0.0533955
41.17	0.942407	41.17	0.0578454
42.51	0.942958	42.51	0.0693364
57.48	0.944007	57.48	0.0919817
72.42	0.944305	72.42	0.0717638
37.7	0.944338	37.7	0.0500215
81.12	0.944751	81.12	0.129614
41.35	0.94477	41.35	0.100717
39.81	0.944882	39.81	0.0760583
45.69	0.945607	45.69	0.0778758
35.98	0.946808	35.98	0.0472159
59.5	0.947953	59.5	0.0791529
48.7	0.948172	48.7	0.0436727
74.19	0.948236	74.19	0.108104
40.15	0.94892	40.15	0.0910101
38.38	0.948943	38.38	0.0444433
36.47	0.949027	36.47	0.0498529
34.64	0.950826	34.64	0.0644749
87.56	0.951005	87.56	0.407868
42.47	0.952743	42.47	0.0764634
38.13	0.953995	38.13	0.0777154
42.17	0.954453	42.17	0.0382527
49.67	0.954535	49.67	0.0857112
40.27	0.955866	40.27	0.0396652
30.56	0.957693	30.56	0.0445712
41.26	0.957712	41.26	0.0642198
55.44	0.957774	55.44	0.122978
95.07	0.957848	95.07	0.0915675
53.19	0.958947	53.19	0.067238
41.11	0.959034	41.11	0.0459117
33.72	0.959748	33.72	0.0662559
49.99	0.959948	49.99	0.0603554
43.25	0.959959	43.25	0.0753313
41.45	0.961051	41.45	0.0611024
43.71	0.961231	43.71	0.0712699
36.47	0.963739	36.47	0.0420952
61.68	0.964366	61.68	0.0680773
82.76	0.964924	82.76	0.149683
43.83	0.966386	43.83	0.0485445
70.87	0.966965	70.87	0.0770043
49.97	0.967781	49.97	0.291194
38.4	0.968135	38.4	0.065437
42.2	0.969202	42.2	0.0566732
66.79	0.969981	66.79	0.0633196
40.57	0.970041	40.57	0.0806043
40.42	0.970518	40.42	0.039052
57.99	0.971468	57.99	0.0610609
35.43	0.972036	35.43	0.0491356
56.39	0.974272	56.39	0.0743235
48.74	0.975377	48.74	0.117468
44.23	0.975484	44.23	0.0538403
42.57	0.97549	42.57	0.0688283
78.83	0.975603	78.83	0.114575
38.28	0.975693	38.28	0.0487524
92.95	0.976829	92.95	0.316531
60.11	0.977111	60.11	0.107728
45.36	0.979808	45.36	0.0806332
46.41	0.97998	46.41	0.0959287
43.24	0.980048	43.24	0.0571476
60.27	0.980174	60.27	0.074673
69.52	0.980247	69.52	0.0487809
36.96	0.980862	36.96	0.0520634
37.92	0.980981	37.92	0.0868005
46.83	0.981005	46.83	0.0430735
39.22	0.981869	39.22	0.0557697
39.02	0.983931	39.02	0.0532978
35.97	0.984347	35.97	0.0850195
84.27	0.986436	84.27	0.171196
61.38	0.987277	61.38	0.0632632
56.98	0.987893	56.98	0.105185
43.78	0.989073	43.78	0.0447673
39.12	0.989992	39.12	0.0477266
44.91	0.991854	44.91	0.0941723
73.84	0.991926	73.84	0.0815184
60.94	0.991983	60.94	0.0496211
45.62	0.992342	45.62	0.172128
25.8	0.993463	25.8	0.0971751
32.42	0.993691	32.42	0.0447481
95.4	0.994624	95.4	0.307799
67.99	0.995245	67.99	0.0528834
51.53	0.995366	51.53	0.0904541
40.01	0.995769	40.01	0.0533625
73.18	0.995984	73.18	0.0902683
64.7	0.996331	64.7	0.0838024
45.52	0.996633	45.52	0.0376856
39.02	0.996874	39.02	0.0379269
36.91	0.996888	36.91	0.063196
86.13	0.998148	86.13	0.202686
34.64	0.99894	34.64	0.0566752
55.97	0.999109	55.97	0.0896374
44.97	0.999375	44.97	0.0931681
88	1.00007	88	0.509325
37.89	1.00021	37.89	0.0443398
78.14	1.00052	78.14	0.0956134
36.97	1.00103	36.97	0.0433365
39.69	1.00218	39.69	0.043143
76.36	1.0025	76.36	0.193123
38.64	1.00353	38.64	0.0591932
37.67	1.00465	37.67	0.067212
78.46	1.00477	78.46	0.207674
54.58	1.00483	54.58	0.0915529
81.32	1.00552	81.32	0.11278
32.73	1.00556	32.73	0.0633352
37.29	1.00613	37.29	0.0484316
38.97	1.00619	38.97	0.0503193
29.58	1.00624	29.58	0.0793008
36.45	1.00661	36.45	0.0575851
51.77	1.0067	51.77	0.0598897
38.69	1.00853	38.69	0.0380165
50.56	1.00898	50.56	0.0608109
60.09	1.01091	60.09	0.0668995
84.48	1.01125	84.48	0.0407334
35.22	1.01182	35.22	0.0942435
36.01	1.01211	36.01	0.0904977
40.31	1.01264	40.31	0.0643988
41.23	1.01282	41.23	0.0619917
45.87	1.0131	45.87	0.0914903
64.68	1.01312	64.68	0.161784
45.17	1.01352	45.17	0.0959507
66.92	1.01369	66.92	0.0334428
60.12	1.01472	60.12	0.125895
37.33	1.01557	37.33	0.0687599
37.46	1.01619	37.46	0.0603211
52.17	1.01649	52.17	0.0898956
68.41	1.01709	68.41	0.0691403
52.38	1.01743	52.38	0.075025
92.51	1.0177	92.51	0.439534
56.73	1.01801	56.73	0.0700613
73.97	1.01828	73.97	0.180938
38.74	1.01841	38.74	0.0845823
44.46	1.01879	44.46	0.0588416
92.6	1.01933	92.6	0.167234
47.44	1.01957	47.44	0.0907711
46.08	1.02071	46.08	0.0515038
55.8	1.02085	55.8	0.0598039
55.35	1.0214	55.35	0.0570327
66.56	1.02176	66.56	0.0415142
40.68	1.02187	40.68	0.0691231
35.99	1.02231	35.99	0.0632724
77.69	1.02273	77.69	0.102129
49.84	1.02304	49.84	0.10877
65.27	1.02312	65.27	0.139074
42.19	1.02387	42.19	0.0601358
59.36	1.02417	59.36	0.109058
59.24	1.02539	59.24	0.0499048
35.85	1.02545	35.85	0.0534168
91.38	1.02584	91.38	0.200778
38.61	1.02593	38.61	0.0595444
39.41	1.02628	39.41	0.088844
61.61	1.0266	61.61	0.114409
67.8	1.02815	67.8	0.100642
41.06	1.02916	41.06	0.126464
41.8	1.02919	41.8	0.0537025
64.88	1.02931	64.88	0.116215
43.14	1.02953	43.14	0.0695858
48.95	1.0298	48.95	0.0378149
61.18	1.03132	61.18	0.0176286
95.06	1.03193	95.06	1e-06
96.86	1.03193	96.86	0.179839
73.61	1.03198	73.61	0.12577
53.48	1.03321	53.48	0.0961233
45.72	1.03395	45.72	0.0538989
44.27	1.03411	44.27	0.0763966
54.2	1.0343	54.2	0.0743416
71.54	1.03447	71.54	0.0392262
67.99	1.03456	67.99	0.00262847
36.18	1.03464	36.18	0.0626054
78.52	1.0348	78.52	0.133445
48.97	1.03523	48.97	0.0752662
75.63	1.03551	75.63	0.104656
35.54	1.03626	35.54	0.0543888
91.61	1.03626	91.61	0.41218
46.75	1.03663	46.75	0.0910216
63.4	1.03703	63.4	0.0233445
42.86	1.03842	42.86	0.0544865
39.71	1.03858	39.71	0.0276741
31.97	1.03881	31.97	0.04512
83.65	1.03911	83.65	0.0471818
72.21	1.03921	72.21	0.0677432
91.6	1.03993	91.6	0.0684618
36.23	1.04042	36.23	0.0437829
50.28	1.04122	50.28	0.072019
57.56	1.04176	57.56	0.0598938
34.81	1.04183	34.81	0.0609665
63.38	1.04185	63.38	0.0417796
94.94	1.04192	94.94	0.0306683
36.95	1.04217	36.95	0.0484781
43.98	1.04245	43.98	0.0315447
84.19	1.04339	84.19	0.211188
