G003022925	G003022925_ARCH_REG
G003021705	G003021705_ARCH_REG
G003021725	G003021725_ARCH_REG
G001485535	G001485535_ARCH_REG
G001488575	G001488575_ARCH_REG
G009741975	G009741975_ARCH_REG
G011734195	G011734195_ARCH_REG
G009831555	G009831555_ARCH_REG
G000230955	G000230955_ARCH_REG
G008124605	G008124605_ARCH_REG
G900110535	G900110535_ARCH_REG
G014647115	G014647115_ARCH_REG
G014647155	G014647155_ARCH_REG
G000474235	G000474235_ARCH_REG
G014647455	G014647455_ARCH_REG
G007833275	G007833275_ARCH_REG
G014647475	G014647475_ARCH_REG
G001011115	G001011115_ARCH_REG
G001886955	G001886955_ARCH_REG
G003021085	G003021085_ARCH_REG
G007122875	G007122875_ARCH_REG
G000196895	G000196895_ARCH_REG
G003697815	G003697815_ARCH_REG
G001593955	G001593955_ARCH_REG
G007128515	G007128515_ARCH_REG
G007129135	G007129135_ARCH_REG
G007118075	G007118075_ARCH_REG
G007118145	G007118145_ARCH_REG
G007118975	G007118975_ARCH_REG
G007123105	G007123105_ARCH_REG
G002503845	G002503845_ARCH_REG
G009889685	G009889685_ARCH_REG
G009889625	G009889625_ARCH_REG
G002839605	G002839605_ARCH_REG
G013331015	G013331015_ARCH_REG
G002508495	G002508495_ARCH_REG
G012798365	G012798365_ARCH_REG
G000327485	G000327485_ARCH_REG
G002835825	G002835825_ARCH_REG
G002502245	G002502245_ARCH_REG
G003157895	G003157895_ARCH_REG
G002497485	G002497485_ARCH_REG
G002067035	G002067035_ARCH_REG
G002839675	G002839675_ARCH_REG
G903832665	G903832665_ARCH_REG
G002495065	G002495065_ARCH_REG
G003154335	G003154335_ARCH_REG
G002495055	G002495055_ARCH_REG
G003141335	G003141335_ARCH_REG
G000017625	G000017625_ARCH_REG
G002502735	G002502735_ARCH_REG
G003170075	G003170075_ARCH_REG
G003136075	G003136075_ARCH_REG
G002067895	G002067895_ARCH_REG
G903900025	G903900025_ARCH_REG
G002067095	G002067095_ARCH_REG
G002501965	G002501965_ARCH_REG
G002067155	G002067155_ARCH_REG
G013331225	G013331225_ARCH_REG
G002067485	G002067485_ARCH_REG
G002067685	G002067685_ARCH_REG
G002506105	G002506105_ARCH_REG
G000235685	G000235685_ARCH_REG
G002509495	G002509495_ARCH_REG
G002068435	G002068435_ARCH_REG
G012516785	G012516785_ARCH_REG
G013331415	G013331415_ARCH_REG
G002499905	G002499905_ARCH_REG
G013415575	G013415575_ARCH_REG
G013415565	G013415565_ARCH_REG
G001412335	G001412335_ARCH_REG
G002509485	G002509485_ARCH_REG
G002503825	G002503825_ARCH_REG
G903819595	G903819595_ARCH_REG
G903828975	G903828975_ARCH_REG
G000013445	G000013445_ARCH_REG
G012520015	G012520015_ARCH_REG
G012729995	G012729995_ARCH_REG
G003173335	G003173335_ARCH_REG
G012729535	G012729535_ARCH_REG
G003173355	G003173355_ARCH_REG
G003251955	G003251955_ARCH_REG
G009779205	G009779205_ARCH_REG
G903926075	G903926075_ARCH_REG
G002495225	G002495225_ARCH_REG
G013331215	G013331215_ARCH_REG
G012728895	G012728895_ARCH_REG
G004332335	G004332335_ARCH_REG
G000021965	G000021965_ARCH_REG
G000015765	G000015765_ARCH_REG
G003315675	G003315675_ARCH_REG
G002498375	G002498375_ARCH_REG
G002287215	G002287215_ARCH_REG
G002506085	G002506085_ARCH_REG
G001940805	G001940805_ARCH_REG
G002496395	G002496395_ARCH_REG
G013329165	G013329165_ARCH_REG
G003838065	G003838065_ARCH_REG
G003838185	G003838185_ARCH_REG
G007130455	G007130455_ARCH_REG
G000275865	G000275865_ARCH_REG
G013377755	G013377755_ARCH_REG
G001571385	G001571385_ARCH_REG
G002498315	G002498315_ARCH_REG
G004297185	G004297185_ARCH_REG
G000015825	G000015825_ARCH_REG
G000691865	G000691865_ARCH_REG
G001017125	G001017125_ARCH_REG
G001602375	G001602375_ARCH_REG
G001315965	G001315965_ARCH_REG
G900095385	G900095385_ARCH_REG
G012511245	G012511245_ARCH_REG
G002498065	G002498065_ARCH_REG
G002839575	G002839575_ARCH_REG
G002503885	G002503885_ARCH_REG
G002839645	G002839645_ARCH_REG
G002499455	G002499455_ARCH_REG
G002506585	G002506585_ARCH_REG
G002508705	G002508705_ARCH_REG
G001896715	G001896715_ARCH_REG
G002501655	G002501655_ARCH_REG
G012510295	G012510295_ARCH_REG
G012521035	G012521035_ARCH_REG
G012510335	G012510335_ARCH_REG
G001512375	G001512375_ARCH_REG
G012797575	G012797575_ARCH_REG
G000304355	G000304355_ARCH_REG
G001571405	G001571405_ARCH_REG
G002497965	G002497965_ARCH_REG
G002503105	G002503105_ARCH_REG
G004102725	G004102725_ARCH_REG
G002503135	G002503135_ARCH_REG
G000147875	G000147875_ARCH_REG
G000784355	G000784355_ARCH_REG
G000243255	G000243255_ARCH_REG
G000711215	G000711215_ARCH_REG
G001315945	G001315945_ARCH_REG
G009914725	G009914725_ARCH_REG
G012523385	G012523385_ARCH_REG
G011045995	G011045995_ARCH_REG
G001412355	G001412355_ARCH_REG
G013415665	G013415665_ARCH_REG
G011048835	G011048835_ARCH_REG
G003139855	G003139855_ARCH_REG
G003158275	G003158275_ARCH_REG
G003162175	G003162175_ARCH_REG
G003170935	G003170935_ARCH_REG
G000504205	G000504205_ARCH_REG
G006546655	G006546655_ARCH_REG
G900100715	G900100715_ARCH_REG
G900114835	G900114835_ARCH_REG
G002243045	G002243045_ARCH_REG
G002507205	G002507205_ARCH_REG
G003565715	G003565715_ARCH_REG
G002508635	G002508635_ARCH_REG
G013388255	G013388255_ARCH_REG
G004745425	G004745425_ARCH_REG
G000306725	G000306725_ARCH_REG
G002501695	G002501695_ARCH_REG
G001896725	G001896725_ARCH_REG
G002067275	G002067275_ARCH_REG
G000328665	G000328665_ARCH_REG
G002067265	G002067265_ARCH_REG
G002508425	G002508425_ARCH_REG
G014361205	G014361205_ARCH_REG
G000025865	G000025865_ARCH_REG
G001889405	G001889405_ARCH_REG
G002761295	G002761295_ARCH_REG
G900215215	G900215215_ARCH_REG
G004137855	G004137855_ARCH_REG
G003722075	G003722075_ARCH_REG
G000765475	G000765475_ARCH_REG
G900774055	G900774055_ARCH_REG
G900111645	G900111645_ARCH_REG
G000970325	G000970325_ARCH_REG
G000013725	G000013725_ARCH_REG
G000217995	G000217995_ARCH_REG
G007127385	G007127385_ARCH_REG
G003555325	G003555325_ARCH_REG
G000196655	G000196655_ARCH_REG
G000195895	G000195895_ARCH_REG
G000970025	G000970025_ARCH_REG
G000969905	G000969905_ARCH_REG
G002505485	G002505485_ARCH_REG
G000970305	G000970305_ARCH_REG
G013331275	G013331275_ARCH_REG
G002287235	G002287235_ARCH_REG
G002496565	G002496565_ARCH_REG
G002499445	G002499445_ARCH_REG
G002509325	G002509325_ARCH_REG
G000969885	G000969885_ARCH_REG
G001304615	G001304615_ARCH_REG
G004099695	G004099695_ARCH_REG
G003157235	G003157235_ARCH_REG
G003164755	G003164755_ARCH_REG
G001714685	G001714685_ARCH_REG
G000970265	G000970265_ARCH_REG
G000979455	G000979455_ARCH_REG
G000969965	G000969965_ARCH_REG
G000007345	G000007345_ARCH_REG
G000970085	G000970085_ARCH_REG
G000970285	G000970285_ARCH_REG
G013330315	G013330315_ARCH_REG
G000970205	G000970205_ARCH_REG
G013331265	G013331265_ARCH_REG
G000970045	G000970045_ARCH_REG
G013329415	G013329415_ARCH_REG
G009783635	G009783635_ARCH_REG
G009784005	G009784005_ARCH_REG
G004363215	G004363215_ARCH_REG
G009776675	G009776675_ARCH_REG
G012518265	G012518265_ARCH_REG
G012329085	G012329085_ARCH_REG
G900196725	G900196725_ARCH_REG
G902386135	G902386135_ARCH_REG
G000685155	G000685155_ARCH_REG
G012026835	G012026835_ARCH_REG
G902386205	G902386205_ARCH_REG
G902386115	G902386115_ARCH_REG
G902386085	G902386085_ARCH_REG
G002487355	G002487355_ARCH_REG
G902384525	G902384525_ARCH_REG
G012026795	G012026795_ARCH_REG
G003104905	G003104905_ARCH_REG
G902386255	G902386255_ARCH_REG
G002839545	G002839545_ARCH_REG
G013331375	G013331375_ARCH_REG
G004193545	G004193545_ARCH_REG
G004212095	G004212095_ARCH_REG
G012910725	G012910725_ARCH_REG
G002254825	G002254825_ARCH_REG
G002255135	G002255135_ARCH_REG
G009649835	G009649835_ARCH_REG
G013374465	G013374465_ARCH_REG
G013330355	G013330355_ARCH_REG
G014237145	G014237145_ARCH_REG
G013374385	G013374385_ARCH_REG
G002926195	G002926195_ARCH_REG
G003194445	G003194445_ARCH_REG
G003661105	G003661105_ARCH_REG
G013572355	G013572355_ARCH_REG
G002503595	G002503595_ARCH_REG
G002506015	G002506015_ARCH_REG
G003601535	G003601535_ARCH_REG
G004211975	G004211975_ARCH_REG
G012961645	G012961645_ARCH_REG
G002067705	G002067705_ARCH_REG
G011391755	G011391755_ARCH_REG
G002256595	G002256595_ARCH_REG
G002505805	G002505805_ARCH_REG
G000204415	G000204415_ARCH_REG
G011620785	G011620785_ARCH_REG
G903871465	G903871465_ARCH_REG
G902385025	G902385025_ARCH_REG
G003857025	G003857025_ARCH_REG
G002067755	G002067755_ARCH_REG
G012798025	G012798025_ARCH_REG
G002067365	G002067365_ARCH_REG
G013178225	G013178225_ARCH_REG
G002506335	G002506335_ARCH_REG
G003162615	G003162615_ARCH_REG
G000014945	G000014945_ARCH_REG
G002067795	G002067795_ARCH_REG
G013415595	G013415595_ARCH_REG
G000235565	G000235565_ARCH_REG
G001602645	G001602645_ARCH_REG
G002506535	G002506535_ARCH_REG
G002502785	G002502785_ARCH_REG
G013329455	G013329455_ARCH_REG
G001509375	G001509375_ARCH_REG
G002501765	G002501765_ARCH_REG
G000011005	G000011005_ARCH_REG
G000251105	G000251105_ARCH_REG
G000063445	G000063445_ARCH_REG
G002067315	G002067315_ARCH_REG
G002495885	G002495885_ARCH_REG
G013415795	G013415795_ARCH_REG
G003160755	G003160755_ARCH_REG
G013180605	G013180605_ARCH_REG
G003601795	G003601795_ARCH_REG
G003661125	G003661125_ARCH_REG
G003194425	G003194425_ARCH_REG
G013180585	G013180585_ARCH_REG
G013374505	G013374505_ARCH_REG
G003194435	G003194435_ARCH_REG
G009618475	G009618475_ARCH_REG
G013139985	G013139985_ARCH_REG
G013180565	G013180565_ARCH_REG
G009903405	G009903405_ARCH_REG
G003336485	G003336485_ARCH_REG
G011049045	G011049045_ARCH_REG
G014061035	G014061035_ARCH_REG
G004212135	G004212135_ARCH_REG
G003661185	G003661185_ARCH_REG
G001766815	G001766815_ARCH_REG
G001766825	G001766825_ARCH_REG
G002010075	G002010075_ARCH_REG
G003661015	G003661015_ARCH_REG
G000711905	G000711905_ARCH_REG
G004212085	G004212085_ARCH_REG
G902158735	G902158735_ARCH_REG
G902158745	G902158745_ARCH_REG
G004212075	G004212075_ARCH_REG
G013329575	G013329575_ARCH_REG
G004347825	G004347825_ARCH_REG
G011605865	G011605865_ARCH_REG
G011048195	G011048195_ARCH_REG
G011367245	G011367245_ARCH_REG
G004347865	G004347865_ARCH_REG
G011361745	G011361745_ARCH_REG
G000008665	G000008665_ARCH_REG
G011333375	G011333375_ARCH_REG
G002507545	G002507545_ARCH_REG
G002010285	G002010285_ARCH_REG
G000025285	G000025285_ARCH_REG
G003663025	G003663025_ARCH_REG
G003662995	G003662995_ARCH_REG
G002010195	G002010195_ARCH_REG
G002494625	G002494625_ARCH_REG
G000385565	G000385565_ARCH_REG
G002011235	G002011235_ARCH_REG
G003662985	G003662985_ARCH_REG
G002011215	G002011215_ARCH_REG
G002010215	G002010215_ARCH_REG
G000194625	G000194625_ARCH_REG
G003663055	G003663055_ARCH_REG
G003978865	G003978865_ARCH_REG
G002010045	G002010045_ARCH_REG
G000789255	G000789255_ARCH_REG
G002494725	G002494725_ARCH_REG
G001006045	G001006045_ARCH_REG
G011357905	G011357905_ARCH_REG
G000025505	G000025505_ARCH_REG
G002010305	G002010305_ARCH_REG
G002011165	G002011165_ARCH_REG
G014361165	G014361165_ARCH_REG
G001914405	G001914405_ARCH_REG
G003034855	G003034855_ARCH_REG
G002153915	G002153915_ARCH_REG
G004212035	G004212035_ARCH_REG
G001628485	G001628485_ARCH_REG
G902625325	G902625325_ARCH_REG
G001629255	G001629255_ARCH_REG
G902601345	G902601345_ARCH_REG
G001629235	G001629235_ARCH_REG
G902573015	G902573015_ARCH_REG
G902573085	G902573085_ARCH_REG
G002697065	G002697065_ARCH_REG
G002723045	G002723045_ARCH_REG
G002730445	G002730445_ARCH_REG
G003602515	G003602515_ARCH_REG
G002457155	G002457155_ARCH_REG
G002683155	G002683155_ARCH_REG
G004195615	G004195615_ARCH_REG
G014239955	G014239955_ARCH_REG
G002718695	G002718695_ARCH_REG
G002172185	G002172185_ARCH_REG
G002720055	G002720055_ARCH_REG
G002713185	G002713185_ARCH_REG
G002506755	G002506755_ARCH_REG
G902573115	G902573115_ARCH_REG
G002716085	G002716085_ARCH_REG
G002725315	G002725315_ARCH_REG
G002728565	G002728565_ARCH_REG
G002722735	G002722735_ARCH_REG
G001629205	G001629205_ARCH_REG
G002496485	G002496485_ARCH_REG
G002712575	G002712575_ARCH_REG
G002719615	G002719615_ARCH_REG
G003602595	G003602595_ARCH_REG
G002172375	G002172375_ARCH_REG
G002731195	G002731195_ARCH_REG
G002457145	G002457145_ARCH_REG
G002503285	G002503285_ARCH_REG
G002499325	G002499325_ARCH_REG
G002499865	G002499865_ARCH_REG
G002501805	G002501805_ARCH_REG
G002502095	G002502095_ARCH_REG
G002499345	G002499345_ARCH_REG
G002506825	G002506825_ARCH_REG
G002496725	G002496725_ARCH_REG
G002501605	G002501605_ARCH_REG
G002505775	G002505775_ARCH_REG
G002730095	G002730095_ARCH_REG
G002497985	G002497985_ARCH_REG
G002719635	G002719635_ARCH_REG
G002726275	G002726275_ARCH_REG
G002498925	G002498925_ARCH_REG
G002718995	G002718995_ARCH_REG
G002504435	G002504435_ARCH_REG
G002457605	G002457605_ARCH_REG
G002505325	G002505325_ARCH_REG
G002495735	G002495735_ARCH_REG
G004195715	G004195715_ARCH_REG
G014240285	G014240285_ARCH_REG
G002501885	G002501885_ARCH_REG
G002503055	G002503055_ARCH_REG
G002727275	G002727275_ARCH_REG
G002714745	G002714745_ARCH_REG
G002698225	G002698225_ARCH_REG
G002507125	G002507125_ARCH_REG
G003193925	G003193925_ARCH_REG
G002498985	G002498985_ARCH_REG
G002730775	G002730775_ARCH_REG
G002685315	G002685315_ARCH_REG
G002495525	G002495525_ARCH_REG
G002497245	G002497245_ARCH_REG
G902593945	G902593945_ARCH_REG
G002504905	G002504905_ARCH_REG
G002686525	G002686525_ARCH_REG
G002494975	G002494975_ARCH_REG
G902511005	G902511005_ARCH_REG
G902514485	G902514485_ARCH_REG
G002499785	G002499785_ARCH_REG
G012960975	G012960975_ARCH_REG
G002497025	G002497025_ARCH_REG
G902560445	G902560445_ARCH_REG
G002457555	G002457555_ARCH_REG
G002496905	G002496905_ARCH_REG
G002502175	G002502175_ARCH_REG
G002685415	G002685415_ARCH_REG
G002502365	G002502365_ARCH_REG
G002708385	G002708385_ARCH_REG
G002497895	G002497895_ARCH_REG
G013329905	G013329905_ARCH_REG
G002457595	G002457595_ARCH_REG
G013330385	G013330385_ARCH_REG
G002498725	G002498725_ARCH_REG
G002498525	G002498525_ARCH_REG
G002170775	G002170775_ARCH_REG
G002712645	G002712645_ARCH_REG
G002497295	G002497295_ARCH_REG
G002504845	G002504845_ARCH_REG
G002717835	G002717835_ARCH_REG
G002505455	G002505455_ARCH_REG
G002505695	G002505695_ARCH_REG
G002507175	G002507175_ARCH_REG
G002495675	G002495675_ARCH_REG
G011523055	G011523055_ARCH_REG
G002499585	G002499585_ARCH_REG
G002502625	G002502625_ARCH_REG
G002708015	G002708015_ARCH_REG
G002702985	G002702985_ARCH_REG
G002697105	G002697105_ARCH_REG
G002708695	G002708695_ARCH_REG
G002503045	G002503045_ARCH_REG
G002503665	G002503665_ARCH_REG
G002718215	G002718215_ARCH_REG
G002497905	G002497905_ARCH_REG
G002506875	G002506875_ARCH_REG
G002713585	G002713585_ARCH_REG
G002712285	G002712285_ARCH_REG
G002685895	G002685895_ARCH_REG
G002725475	G002725475_ARCH_REG
G002727675	G002727675_ARCH_REG
G012959435	G012959435_ARCH_REG
G012964335	G012964335_ARCH_REG
G014384685	G014384685_ARCH_REG
G002505495	G002505495_ARCH_REG
G002498455	G002498455_ARCH_REG
G002724815	G002724815_ARCH_REG
G002701965	G002701965_ARCH_REG
G002505685	G002505685_ARCH_REG
G002457195	G002457195_ARCH_REG
G002722595	G002722595_ARCH_REG
G002721085	G002721085_ARCH_REG
G013329355	G013329355_ARCH_REG
G013329865	G013329865_ARCH_REG
G002506025	G002506025_ARCH_REG
G002505355	G002505355_ARCH_REG
G002496955	G002496955_ARCH_REG
G013329295	G013329295_ARCH_REG
G002495945	G002495945_ARCH_REG
G011526375	G011526375_ARCH_REG
G002726395	G002726395_ARCH_REG
G009887195	G009887195_ARCH_REG
G002688825	G002688825_ARCH_REG
G013329925	G013329925_ARCH_REG
G002172355	G002172355_ARCH_REG
G002697705	G002697705_ARCH_REG
G003602575	G003602575_ARCH_REG
G002702945	G002702945_ARCH_REG
G002729095	G002729095_ARCH_REG
G002727485	G002727485_ARCH_REG
G002499705	G002499705_ARCH_REG
G902520595	G902520595_ARCH_REG
G002170315	G002170315_ARCH_REG
G009937025	G009937025_ARCH_REG
G002506275	G002506275_ARCH_REG
G003602605	G003602605_ARCH_REG
G002687075	G002687075_ARCH_REG
G002499545	G002499545_ARCH_REG
G000246735	G000246735_ARCH_REG
G009887095	G009887095_ARCH_REG
G013330285	G013330285_ARCH_REG
G002502605	G002502605_ARCH_REG
G003602645	G003602645_ARCH_REG
G002495535	G002495535_ARCH_REG
G013329255	G013329255_ARCH_REG
G002499015	G002499015_ARCH_REG
G009937205	G009937205_ARCH_REG
G012959845	G012959845_ARCH_REG
G002704515	G002704515_ARCH_REG
G013330155	G013330155_ARCH_REG
G002714305	G002714305_ARCH_REG
G002502295	G002502295_ARCH_REG
G002694525	G002694525_ARCH_REG
G002722695	G002722695_ARCH_REG
G902625885	G902625885_ARCH_REG
G002497765	G002497765_ARCH_REG
G002725275	G002725275_ARCH_REG
G002495645	G002495645_ARCH_REG
G002689105	G002689105_ARCH_REG
G002728035	G002728035_ARCH_REG
G002494645	G002494645_ARCH_REG
G003602485	G003602485_ARCH_REG
G002505405	G002505405_ARCH_REG
G002726495	G002726495_ARCH_REG
G003602475	G003602475_ARCH_REG
G011524855	G011524855_ARCH_REG
G002499195	G002499195_ARCH_REG
G002706065	G002706065_ARCH_REG
G002502215	G002502215_ARCH_REG
G002698145	G002698145_ARCH_REG
G002692685	G002692685_ARCH_REG
G012270265	G012270265_ARCH_REG
G013330015	G013330015_ARCH_REG
G002719815	G002719815_ARCH_REG
G002722615	G002722615_ARCH_REG
G013911465	G013911465_ARCH_REG
G002726845	G002726845_ARCH_REG
G002171315	G002171315_ARCH_REG
G002496635	G002496635_ARCH_REG
G003602665	G003602665_ARCH_REG
G009887135	G009887135_ARCH_REG
G002496845	G002496845_ARCH_REG
G002723635	G002723635_ARCH_REG
G003602635	G003602635_ARCH_REG
G002694585	G002694585_ARCH_REG
G002722135	G002722135_ARCH_REG
G002731395	G002731395_ARCH_REG
G013330765	G013330765_ARCH_REG
G013330925	G013330925_ARCH_REG
G002495405	G002495405_ARCH_REG
G002718195	G002718195_ARCH_REG
G002498185	G002498185_ARCH_REG
G002727695	G002727695_ARCH_REG
G002709705	G002709705_ARCH_REG
G002710205	G002710205_ARCH_REG
G013330625	G013330625_ARCH_REG
G902563095	G902563095_ARCH_REG
G002715725	G002715725_ARCH_REG
G002506705	G002506705_ARCH_REG
G011525095	G011525095_ARCH_REG
G011522915	G011522915_ARCH_REG
G002720115	G002720115_ARCH_REG
G002689565	G002689565_ARCH_REG
G002701145	G002701145_ARCH_REG
G902605365	G902605365_ARCH_REG
G003602535	G003602535_ARCH_REG
G009936765	G009936765_ARCH_REG
G002689345	G002689345_ARCH_REG
G003602415	G003602415_ARCH_REG
G002694245	G002694245_ARCH_REG
G002507425	G002507425_ARCH_REG
G002710015	G002710015_ARCH_REG
G002707335	G002707335_ARCH_REG
G002727515	G002727515_ARCH_REG
G002706615	G002706615_ARCH_REG
G004195515	G004195515_ARCH_REG
G002699425	G002699425_ARCH_REG
G002719395	G002719395_ARCH_REG
G002505935	G002505935_ARCH_REG
G002719475	G002719475_ARCH_REG
G012959275	G012959275_ARCH_REG
G014240385	G014240385_ARCH_REG
G002503395	G002503395_ARCH_REG
G004195635	G004195635_ARCH_REG
G002498205	G002498205_ARCH_REG
G002696315	G002696315_ARCH_REG
G002692465	G002692465_ARCH_REG
G002720275	G002720275_ARCH_REG
G002699515	G002699515_ARCH_REG
G002720095	G002720095_ARCH_REG
G002715545	G002715545_ARCH_REG
G012044895	G012044895_ARCH_REG
G013041945	G013041945_ARCH_REG
G013288705	G013288705_ARCH_REG
G902531985	G902531985_ARCH_REG
G902627615	G902627615_ARCH_REG
G902533295	G902533295_ARCH_REG
G014240055	G014240055_ARCH_REG
G014240255	G014240255_ARCH_REG
G002506485	G002506485_ARCH_REG
G001875345	G001875345_ARCH_REG
G001875365	G001875365_ARCH_REG
G002724775	G002724775_ARCH_REG
G002718915	G002718915_ARCH_REG
G002497685	G002497685_ARCH_REG
G002731655	G002731655_ARCH_REG
G003193815	G003193815_ARCH_REG
G002509165	G002509165_ARCH_REG
G002687355	G002687355_ARCH_REG
G002731905	G002731905_ARCH_REG
G001875425	G001875425_ARCH_REG
G002509225	G002509225_ARCH_REG
G002254385	G002254385_ARCH_REG
G002254765	G002254765_ARCH_REG
G001560915	G001560915_ARCH_REG
G902787415	G902787415_ARCH_REG
G902763685	G902763685_ARCH_REG
G000350305	G000350305_ARCH_REG
G000300255	G000300255_ARCH_REG
G002503545	G002503545_ARCH_REG
G001481295	G001481295_ARCH_REG
G002495325	G002495325_ARCH_REG
G009776625	G009776625_ARCH_REG
G009777615	G009777615_ARCH_REG
G009778275	G009778275_ARCH_REG
G009778575	G009778575_ARCH_REG
G009786295	G009786295_ARCH_REG
G000800805	G000800805_ARCH_REG
G002506905	G002506905_ARCH_REG
G012719315	G012719315_ARCH_REG
G002504405	G002504405_ARCH_REG
G009911715	G009911715_ARCH_REG
G900767505	G900767505_ARCH_REG
G002506425	G002506425_ARCH_REG
G006954465	G006954465_ARCH_REG
G002504495	G002504495_ARCH_REG
G001563305	G001563305_ARCH_REG
G002506175	G002506175_ARCH_REG
G002505345	G002505345_ARCH_REG
G002509405	G002509405_ARCH_REG
G002498365	G002498365_ARCH_REG
G011620825	G011620825_ARCH_REG
G002498605	G002498605_ARCH_REG
G012515075	G012515075_ARCH_REG
G001421175	G001421175_ARCH_REG
G002506255	G002506255_ARCH_REG
G002502965	G002502965_ARCH_REG
G012522645	G012522645_ARCH_REG
G012520845	G012520845_ARCH_REG
G006954405	G006954405_ARCH_REG
G009776695	G009776695_ARCH_REG
G009780575	G009780575_ARCH_REG
G009780795	G009780795_ARCH_REG
G009784745	G009784745_ARCH_REG
G009778265	G009778265_ARCH_REG
G003557905	G003557905_ARCH_REG
G007116915	G007116915_ARCH_REG
G003560875	G003560875_ARCH_REG
G007117455	G007117455_ARCH_REG
G003550345	G003550345_ARCH_REG
G003555025	G003555025_ARCH_REG
G013329105	G013329105_ARCH_REG
G001421185	G001421185_ARCH_REG
G002498285	G002498285_ARCH_REG
G012518185	G012518185_ARCH_REG
G001512965	G001512965_ARCH_REG
G002504525	G002504525_ARCH_REG
G012519255	G012519255_ARCH_REG
G002067635	G002067635_ARCH_REG
G012719175	G012719175_ARCH_REG
G002508545	G002508545_ARCH_REG
G000308215	G000308215_ARCH_REG
G000404225	G000404225_ARCH_REG
G002497075	G002497075_ARCH_REG
G013329565	G013329565_ARCH_REG
G012729095	G012729095_ARCH_REG
G002067045	G002067045_ARCH_REG
G004525545	G004525545_ARCH_REG
G002067865	G002067865_ARCH_REG
G013415865	G013415865_ARCH_REG
G003135935	G003135935_ARCH_REG
G003153895	G003153895_ARCH_REG
G011334735	G011334735_ARCH_REG
G014361295	G014361295_ARCH_REG
G013415695	G013415695_ARCH_REG
G001800675	G001800675_ARCH_REG
G001800815	G001800815_ARCH_REG
G011391345	G011391345_ARCH_REG
G013329135	G013329135_ARCH_REG
G013331315	G013331315_ARCH_REG
G011046235	G011046235_ARCH_REG
G011355145	G011355145_ARCH_REG
G005878525	G005878525_ARCH_REG
G005879045	G005879045_ARCH_REG
G005878665	G005878665_ARCH_REG
G005878515	G005878515_ARCH_REG
G005878985	G005878985_ARCH_REG
G005878395	G005878395_ARCH_REG
G005878485	G005878485_ARCH_REG
G005878995	G005878995_ARCH_REG
G005879015	G005879015_ARCH_REG
G005879065	G005879065_ARCH_REG
G005878385	G005878385_ARCH_REG
G005878615	G005878615_ARCH_REG
G005878635	G005878635_ARCH_REG
G005878325	G005878325_ARCH_REG
G005878415	G005878415_ARCH_REG
G013329855	G013329855_ARCH_REG
G001800745	G001800745_ARCH_REG
G001800825	G001800825_ARCH_REG
G011362635	G011362635_ARCH_REG
G011331255	G011331255_ARCH_REG
G005878915	G005878915_ARCH_REG
G005878955	G005878955_ARCH_REG
G005878375	G005878375_ARCH_REG
G004377185	G004377185_ARCH_REG
G002496385	G002496385_ARCH_REG
G002499085	G002499085_ARCH_REG
G013791785	G013791785_ARCH_REG
G001595885	G001595885_ARCH_REG
G002495185	G002495185_ARCH_REG
G002503985	G002503985_ARCH_REG
G013290045	G013290045_ARCH_REG
G013044425	G013044425_ARCH_REG
G011363025	G011363025_ARCH_REG
G011333475	G011333475_ARCH_REG
G003560595	G003560595_ARCH_REG
G007133925	G007133925_ARCH_REG
G003553085	G003553085_ARCH_REG
G003552585	G003552585_ARCH_REG
G007129655	G007129655_ARCH_REG
G003551675	G003551675_ARCH_REG
G003554965	G003554965_ARCH_REG
G003555395	G003555395_ARCH_REG
G003551065	G003551065_ARCH_REG
G002204705	G002204705_ARCH_REG
G011334705	G011334705_ARCH_REG
G000965745	G000965745_ARCH_REG
G002498845	G002498845_ARCH_REG
G002503205	G002503205_ARCH_REG
G001316105	G001316105_ARCH_REG
G000496135	G000496135_ARCH_REG
G900083515	G900083515_ARCH_REG
G002502705	G002502705_ARCH_REG
G011370275	G011370275_ARCH_REG
G000152265	G000152265_ARCH_REG
G002078355	G002078355_ARCH_REG
G002505185	G002505185_ARCH_REG
G001402945	G001402945_ARCH_REG
G900176435	G900176435_ARCH_REG
G000195915	G000195915_ARCH_REG
G008709555	G008709555_ARCH_REG
G003205235	G003205235_ARCH_REG
G000011185	G000011185_ARCH_REG
G001856825	G001856825_ARCH_REG
G011358095	G011358095_ARCH_REG
G002878135	G002878135_ARCH_REG
G009758405	G009758405_ARCH_REG
G000025665	G000025665_ARCH_REG
G000327505	G000327505_ARCH_REG
G013154005	G013154005_ARCH_REG
G002011395	G002011395_ARCH_REG
G003649695	G003649695_ARCH_REG
G003649915	G003649915_ARCH_REG
G002496355	G002496355_ARCH_REG
G002506745	G002506745_ARCH_REG
G003942085	G003942085_ARCH_REG
G902384685	G902384685_ARCH_REG
G001595945	G001595945_ARCH_REG
G002900555	G002900555_ARCH_REG
G903877165	G903877165_ARCH_REG
G903930505	G903930505_ARCH_REG
G001595915	G001595915_ARCH_REG
G002900535	G002900535_ARCH_REG
G003651045	G003651045_ARCH_REG
G002254885	G002254885_ARCH_REG
G003649845	G003649845_ARCH_REG
G003649715	G003649715_ARCH_REG
G003650935	G003650935_ARCH_REG
G003651105	G003651105_ARCH_REG
G003649745	G003649745_ARCH_REG
G002011355	G002011355_ARCH_REG
G011052825	G011052825_ARCH_REG
