id	observed	expected
G000283495	p__	p__Terrabacteria_group
G000011345	p__	p__Terrabacteria_group
G001796725	p__	p__Terrabacteria_group
G000435995	p__	p__Terrabacteria_group
G000422925	p__	p__Proteobacteria
G001044395	p__	p__Proteobacteria
G000299335	p__	p__Proteobacteria
G001830685	p__	p__Proteobacteria
G000384495	p__	p__Terrabacteria_group
G000423225	p__	p__Proteobacteria
G001795125	p__	p__Terrabacteria_group
G001828545	p__	p__PVC_group
G000963925	p__	p__Proteobacteria
G000308595	p__	p__Terrabacteria_group
G001295365	p__	p__Terrabacteria_group
G000622005	p__	p__Terrabacteria_group
G000283915	p__	p__Proteobacteria
G000422085	p__	p__Proteobacteria
G000376825	p__	p__Terrabacteria_group
G000153805	p__	p__Terrabacteria_group
G001801755	p__	p__Proteobacteria
G000312325	p__	p__Terrabacteria_group
G001730235	p__	p__Terrabacteria_group
G001025175	p__	p__Terrabacteria_group
G001587675	p__	p__Stenosarchaea_group
G000341355	p__	p__Proteobacteria
G001435065	p__	p__Terrabacteria_group
G000378625	p__	p__Proteobacteria
G000691605	p__	p__Proteobacteria
G000282995	p__	p__Proteobacteria
G000027145	p__	p__Terrabacteria_group
G001513075	p__	p__Terrabacteria_group
G001654795	p__	p__Proteobacteria
G000319575	p__	p__Proteobacteria
G000230225	p__	p__Terrabacteria_group
G000025185	p__	p__PVC_group
G000712595	p__	p__Terrabacteria_group
G001884305	p__	p__Terrabacteria_group
G001467535	p__	p__Proteobacteria
G000156575	p__	p__Terrabacteria_group
G001795495	p__	p__Proteobacteria
G001797505	p__	p__Proteobacteria
G000320345	p__	p__Terrabacteria_group
G000510265	p__	p__Proteobacteria
G000469135	p__	p__Terrabacteria_group
G000828085	p__	p__Terrabacteria_group
G001187595	p__	p__Terrabacteria_group
G001598935	p__	p__Terrabacteria_group
G900156125	p__	p__Terrabacteria_group
G001570625	p__	p__Terrabacteria_group
G001818835	p__	p__Parcubacteria_group
G000703065	p__	p__Terrabacteria_group
G001562415	p__	p__Terrabacteria_group
G000013205	p__	p__Terrabacteria_group
G001005215	p__	p__Proteobacteria
G000463505	p__	p__Terrabacteria_group
G000421045	p__	p__Terrabacteria_group
G000682755	p__	p__Proteobacteria
G000193085	p__	p__Proteobacteria
G001632165	p__	p__Terrabacteria_group
G000619785	p__	p__Terrabacteria_group
G000143845	p__	p__Terrabacteria_group
G000524575	p__	p__Proteobacteria
G001295795	p__	p__Proteobacteria
G000702045	p__	p__Proteobacteria
G001574675	p__	p__Proteobacteria
G000420065	p__	p__Terrabacteria_group
G001412105	p__	p__Terrabacteria_group
G000759445	p__	p__Proteobacteria
G001814535	p__	p__Terrabacteria_group
G000938305	p__	p__Proteobacteria
G001001925	p__	p__Parcubacteria_group
G000312045	p__	p__Proteobacteria
G000309465	p__	p__Terrabacteria_group
G001418415	p__	p__Terrabacteria_group
G000742475	p__	p__Proteobacteria
G001787335	p__	p__Proteobacteria
G001720165	p__	p__Proteobacteria
G001436475	p__	p__Terrabacteria_group
G001435695	p__	p__Terrabacteria_group
G001603795	p__	p__Terrabacteria_group
G001510385	p__	p__Terrabacteria_group
G001804225	p__	p__PVC_group
G000179555	p__	p__Proteobacteria
G000429365	p__	p__Proteobacteria
G001854205	p__	p__Terrabacteria_group
G000759655	p__	p__Proteobacteria
G000981505	p__	p__Proteobacteria
G001788925	p__	p__Candidatus_Peregrinibacteria
G000333435	p__	p__Terrabacteria_group
G001786505	p__	p__Terrabacteria_group
G001783145	p__	p__Parcubacteria_group
G000017565	p__	p__Proteobacteria
G001917115	p__	p__Terrabacteria_group
G001187615	p__	p__Terrabacteria_group
G000420405	p__	p__Terrabacteria_group
G001310395	p__	p__Terrabacteria_group
G000438095	p__	p__Terrabacteria_group
G000344785	p__	p__Terrabacteria_group
G000820205	p__	p__Proteobacteria
G000355675	p__	p__Proteobacteria
G001806235	p__	p__Proteobacteria
G001807435	p__	p__Terrabacteria_group
G000383855	p__	p__Proteobacteria
G000732905	p__	p__Terrabacteria_group
G001028625	p__	p__Proteobacteria
G000285835	p__	p__Terrabacteria_group
G000997945	p__	p__Parcubacteria_group
G001787615	p__	p__Candidatus_Peregrinibacteria
G002010545	p__	p__Terrabacteria_group
G000019725	p__	p__Proteobacteria
G001049355	p__	p__Terrabacteria_group
G000189775	p__	p__Terrabacteria_group
G001436705	p__	p__Terrabacteria_group
G000231035	p__	p__Terrabacteria_group
G000435955	p__	p__Terrabacteria_group
G001484605	p__	p__Terrabacteria_group
G001908775	p__	p__Proteobacteria
G000473085	p__	p__Proteobacteria
G000226315	p__	p__Proteobacteria
G000420265	p__	p__Proteobacteria
G001500315	p__	p__Terrabacteria_group
G001050215	p__	p__Terrabacteria_group
G001603945	p__	p__Terrabacteria_group
G001952065	p__	p__Proteobacteria
G001591445	p__	p__Terrabacteria_group
G000377885	p__	p__Proteobacteria
G001799095	p__	p__Proteobacteria
G000620305	p__	p__Terrabacteria_group
G900120375	p__	p__Terrabacteria_group
G900110015	p__	p__Terrabacteria_group
G000159435	p__	p__Terrabacteria_group
G000429885	p__	p__Terrabacteria_group
G001687305	p__	p__Terrabacteria_group
G900094785	p__	p__Terrabacteria_group
G001644385	p__	p__Proteobacteria
G001294535	p__	p__Proteobacteria
G000590475	p__	p__Proteobacteria
G000010125	p__	p__Terrabacteria_group
G000753355	p__	p__Terrabacteria_group
G000159635	p__	p__Terrabacteria_group
G000175215	p__	p__Proteobacteria
G001687365	p__	p__Proteobacteria
G000756415	p__	p__Proteobacteria
G001267155	p__	p__Terrabacteria_group
G001942495	p__	p__Terrabacteria_group
G000517605	p__	p__Proteobacteria
G000153725	p__	p__Proteobacteria
G000770585	p__	p__Proteobacteria
G001412345	p__	p__Proteobacteria
G000414195	p__	p__Terrabacteria_group
G000688295	p__	p__Proteobacteria
G900142105	p__	p__Terrabacteria_group
G000510645	p__	p__Terrabacteria_group
G000724485	p__	p__Terrabacteria_group
G000284215	p__	p__Terrabacteria_group
G001477625	p__	p__Proteobacteria
G000344135	p__	p__Terrabacteria_group
G000830925	p__	p__Terrabacteria_group
G000411155	p__	p__Terrabacteria_group
G000165735	p__	p__Terrabacteria_group
G900104755	p__	p__Proteobacteria
G001042525	p__	p__Proteobacteria
G001515305	p__	p__Proteobacteria
G000190635	p__	p__Terrabacteria_group
G900101345	p__	p__Proteobacteria
G001767765	p__	p__Terrabacteria_group
G000195335	p__	p__Terrabacteria_group
G001547795	p__	p__Terrabacteria_group
G000230915	p__	p__Terrabacteria_group
G000308875	p__	p__Terrabacteria_group
G001574705	p__	p__Proteobacteria
G000786195	p__	p__Terrabacteria_group
G000685355	p__	p__Terrabacteria_group
G001829675	p__	p__Proteobacteria
G001012815	p__	p__Proteobacteria
G000381905	p__	p__Terrabacteria_group
G001440405	p__	p__Proteobacteria
G000189535	p__	p__Terrabacteria_group
G000950095	p__	p__Proteobacteria
G000285495	p__	p__Terrabacteria_group
G000406945	p__	p__Terrabacteria_group
G000425385	p__	p__Proteobacteria
G900107035	p__	p__Terrabacteria_group
G000012925	p__	p__Proteobacteria
G000430045	p__	p__Terrabacteria_group
G000158475	p__	p__Proteobacteria
G000508745	p__	p__Terrabacteria_group
G001770165	p__	p__Proteobacteria
G000317145	p__	p__Terrabacteria_group
G001418495	p__	p__Terrabacteria_group
G000466825	p__	p__Terrabacteria_group
G001769995	p__	p__Proteobacteria
G000740805	p__	p__Terrabacteria_group
G001801635	p__	p__Proteobacteria
G000381065	p__	p__Terrabacteria_group
G001644955	p__	p__Proteobacteria
G001412125	p__	p__Terrabacteria_group
G900143155	p__	p__Proteobacteria
G000509365	p__	p__Proteobacteria
G001809255	p__	p__Proteobacteria
G000468495	p__	p__Proteobacteria
G000751675	p__	p__Terrabacteria_group
G001481755	p__	p__Terrabacteria_group
G000567965	p__	p__Terrabacteria_group
G000091765	p__	p__Terrabacteria_group
G000238775	p__	p__Terrabacteria_group
G000013885	p__	p__Proteobacteria
G000227175	p__	p__Terrabacteria_group
G001296055	p__	p__Proteobacteria
G001784615	p__	p__Terrabacteria_group
G001804125	p__	p__PVC_group
G000376565	p__	p__Terrabacteria_group
G001782955	p__	p__Parcubacteria_group
G000312165	p__	p__Terrabacteria_group
G001429505	p__	p__Proteobacteria
G001042695	p__	p__Terrabacteria_group
G000421565	p__	p__Terrabacteria_group
G001896645	p__	p__Terrabacteria_group
G000981225	p__	p__Terrabacteria_group
G000648515	p__	p__Proteobacteria
G900114545	p__	p__Terrabacteria_group
G001713665	p__	p__Proteobacteria
G000599865	p__	p__Terrabacteria_group
G001798755	p__	p__Proteobacteria
G001867045	p__	p__Terrabacteria_group
G001574945	p__	p__Proteobacteria
G000158955	p__	p__Terrabacteria_group
G000221945	p__	p__Proteobacteria
G000436075	p__	p__Terrabacteria_group
G000346255	p__	p__Terrabacteria_group
G000192925	p__	p__Proteobacteria
G001429825	p__	p__Terrabacteria_group
G000294655	p__	p__Proteobacteria
G000276805	p__	p__Proteobacteria
G002005305	p__	p__Proteobacteria
G000621505	p__	p__Terrabacteria_group
G000321185	p__	p__Terrabacteria_group
G000420745	p__	p__Proteobacteria
G001582545	p__	p__Proteobacteria
G001465875	p__	p__Proteobacteria
G000938975	p__	p__Terrabacteria_group
G900108485	p__	p__Proteobacteria
G000091785	p__	p__Proteobacteria
G000143965	p__	p__Proteobacteria
G000500935	p__	p__Terrabacteria_group
G900095015	p__	p__Terrabacteria_group
G001775405	p__	p__FCB_group
G000379525	p__	p__Proteobacteria
G000331025	p__	p__Proteobacteria
G000318335	p__	p__Terrabacteria_group
G000954135	p__	p__Proteobacteria
G900142955	p__	p__Terrabacteria_group
G000012325	p__	p__Proteobacteria
G000193045	p__	p__Proteobacteria
G000375545	p__	p__Proteobacteria
G001263755	p__	p__Terrabacteria_group
G001804165	p__	p__PVC_group
G000515115	p__	p__Terrabacteria_group
G000613285	p__	p__Proteobacteria
G000270205	p__	p__Terrabacteria_group
G000384355	p__	p__Proteobacteria
G001796655	p__	p__Terrabacteria_group
G000973545	p__	p__ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts
G000225705	p__	p__Terrabacteria_group
G000212675	p__	p__Proteobacteria
G000341145	p__	p__Terrabacteria_group
G000620165	p__	p__Terrabacteria_group
G000024505	p__	p__Proteobacteria
G001916895	p__	p__Terrabacteria_group
G001876195	p__	p__Terrabacteria_group
G000276685	p__	p__Proteobacteria
G001784315	p__	p__Parcubacteria_group
G000219605	p__	p__Proteobacteria
G000252525	p__	p__SAR86_cluster
G001429255	p__	p__Terrabacteria_group
G900102025	p__	p__Terrabacteria_group
G000760235	p__	p__Terrabacteria_group
G000761445	p__	p__Proteobacteria
G000435555	p__	p__Terrabacteria_group
G000016765	p__	p__Proteobacteria
G000230895	p__	p__Terrabacteria_group
G000009705	p__	p__Terrabacteria_group
G900106055	p__	p__Terrabacteria_group
G000431315	p__	p__Spirochaetes
G001403615	p__	p__Terrabacteria_group
G000607205	p__	p__Proteobacteria
G000167195	p__	p__Terrabacteria_group
G001693255	p__	p__Terrabacteria_group
G000950575	p__	p__Terrabacteria_group
G001467765	p__	p__Proteobacteria
G000013645	p__	p__Proteobacteria
G001243045	p__	p__Terrabacteria_group
G001814805	p__	p__Terrabacteria_group
G000688235	p__	p__Proteobacteria
G000802045	p__	p__Terrabacteria_group
G001574635	p__	p__Proteobacteria
G001552615	p__	p__Terrabacteria_group
G000828815	p__	p__ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts
G000473895	p__	p__Terrabacteria_group
G001953175	p__	p__Terrabacteria_group
G001869655	p__	p__Terrabacteria_group
G000577555	p__	p__Terrabacteria_group
G000525875	p__	p__Terrabacteria_group
G000430725	p__	p__Proteobacteria
G000498295	p__	p__Terrabacteria_group
G000156055	p__	p__Terrabacteria_group
G000347915	p__	p__Terrabacteria_group
G000813025	p__	p__Terrabacteria_group
G000379445	p__	p__Proteobacteria
G001012735	p__	p__Terrabacteria_group
G001795505	p__	p__Proteobacteria
G001690425	p__	p__Proteobacteria
G001010185	p__	p__Terrabacteria_group
G000701725	p__	p__Terrabacteria_group
G000148995	p__	p__Terrabacteria_group
G000309425	p__	p__Terrabacteria_group
G001475745	p__	p__Terrabacteria_group
G001829995	p__	p__Terrabacteria_group
G000397165	p__	p__Terrabacteria_group
G000714935	p__	p__Terrabacteria_group
G000259175	p__	p__Proteobacteria
G900129265	p__	p__Terrabacteria_group
G000233455	p__	p__Terrabacteria_group
G000385335	p__	p__Proteobacteria
G001787555	p__	p__Candidatus_Peregrinibacteria
G000371465	p__	p__Terrabacteria_group
G000146895	p__	p__Terrabacteria_group
G001917065	p__	p__Terrabacteria_group
G000152065	p__	p__Terrabacteria_group
G900110305	p__	p__Terrabacteria_group
G001782815	p__	p__Parcubacteria_group
G000482785	p__	p__Proteobacteria
G000756775	p__	p__Proteobacteria
G000482845	p__	p__Proteobacteria
G001293565	p__	p__Proteobacteria
G001830945	p__	p__Terrabacteria_group
G000332095	p__	p__Terrabacteria_group
G001436735	p__	p__Terrabacteria_group
G001428305	p__	p__Terrabacteria_group
G000741255	p__	p__Terrabacteria_group
G000935065	p__	p__Proteobacteria
G000429725	p__	p__Terrabacteria_group
G000382005	p__	p__Proteobacteria
G000433255	p__	p__Terrabacteria_group
G000818035	p__	p__Proteobacteria
G002005165	p__	p__Terrabacteria_group
G001717135	p__	p__Terrabacteria_group
G001421505	p__	p__Proteobacteria
G001603905	p__	p__FCB_group
G001783595	p__	p__Parcubacteria_group
G000427905	p__	p__Terrabacteria_group
G000444055	p__	p__Terrabacteria_group
G001278075	p__	p__Terrabacteria_group
G000007145	p__	p__Proteobacteria
G001428895	p__	p__Terrabacteria_group
G001898225	p__	p__Terrabacteria_group
G000023885	p__	p__Terrabacteria_group
G001513065	p__	p__Terrabacteria_group
G001015055	p__	p__Terrabacteria_group
G000585155	p__	p__Proteobacteria
G001705645	p__	p__Proteobacteria
G000956415	p__	p__Terrabacteria_group
G001603775	p__	p__Terrabacteria_group
G001587475	p__	p__Terrabacteria_group
G000964585	p__	p__Proteobacteria
G000196175	p__	p__Proteobacteria
G000759865	p__	p__Terrabacteria_group
G000372265	p__	p__Terrabacteria_group
G000024205	p__	p__Terrabacteria_group
G001077815	p__	p__Proteobacteria
G001544015	p__	p__Terrabacteria_group
G000436935	p__	p__Terrabacteria_group
G000576405	p__	p__Proteobacteria
G001787625	p__	p__Candidatus_Peregrinibacteria
G002006795	p__	p__Proteobacteria
G000015305	p__	p__Terrabacteria_group
G000317245	p__	p__Terrabacteria_group
G000282075	p__	p__Terrabacteria_group
G001690535	p__	p__Proteobacteria
G900047545	p__	p__Terrabacteria_group
G000152865	p__	p__Proteobacteria
G000378185	p__	p__Proteobacteria
G900109135	p__	p__Terrabacteria_group
G000165485	p__	p__Proteobacteria
G000393955	p__	p__Terrabacteria_group
G000374445	p__	p__Terrabacteria_group
G000168295	p__	p__Proteobacteria
G000383155	p__	p__Proteobacteria
G000420545	p__	p__Proteobacteria
G000711305	p__	p__Proteobacteria
G001277345	p__	p__Terrabacteria_group
G000400955	p__	p__Terrabacteria_group
G000421525	p__	p__Terrabacteria_group
G001798185	p__	p__Proteobacteria
G900114715	p__	p__Terrabacteria_group
G001475935	p__	p__Proteobacteria
G000731315	p__	p__Proteobacteria
G000306885	p__	p__Proteobacteria
G001685165	p__	p__Terrabacteria_group
G000716805	p__	p__Terrabacteria_group
G000955735	p__	p__Terrabacteria_group
G001685435	p__	p__Terrabacteria_group
G000828975	p__	p__Proteobacteria
G000215955	p__	p__Proteobacteria
G001434935	p__	p__Terrabacteria_group
G001559115	p__	p__Terrabacteria_group
G001312505	p__	p__Terrabacteria_group
G000422445	p__	p__Terrabacteria_group
G000619845	p__	p__Proteobacteria
G001021065	p__	p__Terrabacteria_group
G000983115	p__	p__Terrabacteria_group
G000754435	p__	p__Terrabacteria_group
G000252625	p__	p__Terrabacteria_group
G001070855	p__	p__Terrabacteria_group
G000403925	p__	p__Proteobacteria
G001444365	p__	p__Proteobacteria
G000245075	p__	p__Proteobacteria
G000504125	p__	p__Terrabacteria_group
G001578185	p__	p__Terrabacteria_group
G900100245	p__	p__Terrabacteria_group
G001818175	p__	p__Parcubacteria_group
G000980495	p__	p__Proteobacteria
G001427865	p__	p__Proteobacteria
G001012825	p__	p__Terrabacteria_group
G000715975	p__	p__Terrabacteria_group
G001606065	p__	p__Terrabacteria_group
G001586735	p__	p__Proteobacteria
G000169235	p__	p__Terrabacteria_group
G000259255	p__	p__Proteobacteria
G000024225	p__	p__Terrabacteria_group
G000227745	p__	p__Proteobacteria
G002002625	p__	p__Proteobacteria
G000153185	p__	p__Proteobacteria
G000992395	p__	p__Parcubacteria_group
G001648175	p__	p__Proteobacteria
G001902615	p__	p__Terrabacteria_group
G001280875	p__	p__Terrabacteria_group
G001773455	p__	p__Candidatus_Abawacabacteria
G000466385	p__	p__Terrabacteria_group
G001262035	p__	p__Proteobacteria
G000431655	p__	p__Terrabacteria_group
G000185925	p__	p__Proteobacteria
G000236625	p__	p__Proteobacteria
G001804065	p__	p__PVC_group
G000262205	p__	p__Proteobacteria
G000742095	p__	p__Proteobacteria
G900119695	p__	p__Terrabacteria_group
G900156305	p__	p__Terrabacteria_group
G001405015	p__	p__Terrabacteria_group
G001629475	p__	p__Proteobacteria
G000432115	p__	p__Terrabacteria_group
G000509225	p__	p__Proteobacteria
G000831485	p__	p__Terrabacteria_group
G000745915	p__	p__Terrabacteria_group
G000701945	p__	p__Terrabacteria_group
G000248015	p__	p__Proteobacteria
G000204035	p__	p__Proteobacteria
G000813145	p__	p__Proteobacteria
G000317635	p__	p__Terrabacteria_group
G000409775	p__	p__Proteobacteria
G001656475	p__	p__Proteobacteria
G000344805	p__	p__Proteobacteria
G001028025	p__	p__Terrabacteria_group
G001426375	p__	p__Terrabacteria_group
G000159315	p__	p__Terrabacteria_group
G000340905	p__	p__Proteobacteria
G000260275	p__	p__Terrabacteria_group
G000183665	p__	p__Proteobacteria
G000612605	p__	p__Proteobacteria
G000013605	p__	p__Proteobacteria
G000384475	p__	p__Proteobacteria
G000526695	p__	p__Proteobacteria
G000012565	p__	p__Proteobacteria
G000445125	p__	p__Proteobacteria
G000993485	p__	p__Parcubacteria_group
G001308145	p__	p__Terrabacteria_group
G000006785	p__	p__Terrabacteria_group
G000423185	p__	p__Proteobacteria
G000444645	p__	p__Proteobacteria
G001458435	p__	p__Proteobacteria
G001020985	p__	p__Terrabacteria_group
G000317595	p__	p__Terrabacteria_group
G001796835	p__	p__Terrabacteria_group
G000252485	p__	p__Terrabacteria_group
G000443975	p__	p__Terrabacteria_group
G000364165	p__	p__Terrabacteria_group
G001750165	p__	p__Proteobacteria
G001424755	p__	p__Terrabacteria_group
G000007485	p__	p__Terrabacteria_group
G000513215	p__	p__Proteobacteria
G001797745	p__	p__Proteobacteria
G000746135	p__	p__Terrabacteria_group
G001423845	p__	p__Proteobacteria
G000156675	p__	p__Terrabacteria_group
G000285575	p__	p__Terrabacteria_group
G900092645	p__	p__Proteobacteria
G000420025	p__	p__Terrabacteria_group
G001426665	p__	p__Proteobacteria
G001558415	p__	p__Proteobacteria
G000719115	p__	p__Terrabacteria_group
G000989635	p__	p__Candidatus_Peregrinibacteria
G900093605	p__	p__Proteobacteria
G000349325	p__	p__Terrabacteria_group
G001438885	p__	p__Terrabacteria_group
G000714545	p__	p__Proteobacteria
G000511355	p__	p__Proteobacteria
G000515275	p__	p__Proteobacteria
G001653905	p__	p__Terrabacteria_group
G000223985	p__	p__Proteobacteria
G000194155	p__	p__Terrabacteria_group
G001029265	p__	p__Terrabacteria_group
G001783135	p__	p__Parcubacteria_group
G001447805	p__	p__Proteobacteria
G001889145	p__	p__Terrabacteria_group
G000422425	p__	p__Proteobacteria
G001044245	p__	p__Terrabacteria_group
G900112045	p__	p__Terrabacteria_group
G001564695	p__	p__Terrabacteria_group
G000473125	p__	p__Proteobacteria
G000317935	p__	p__Proteobacteria
G900130115	p__	p__Proteobacteria
G000284835	p__	p__Terrabacteria_group
G000093065	p__	p__Proteobacteria
G000009065	p__	p__Proteobacteria
