0.0194962	.1747	FT2+ASTRAL	500
0.0138444	.1523	FT2+ASTRAL	1000
0.0121582	.1201	FT2+ASTRAL	2000
0.00647163	.1535	uDance	500
0.00704704	.134	uDance	1000
0.00809813	.0943	uDance	2000
0.0083897	.0599	uDance	4000
0.00891101	.0488	uDance	8000
0.0129732	.0386	uDance	16000
0.0129342	.0327	uDance	32000
0.0233412	.2169	concat	500
0.0109696	.1593	concat	1000
0.0136931	.1381	concat	2000
0.00807827	.1006	concat	4000
0.0097545	.0813	concat	8000
0.00604574	.0684	concat	16000
0.00439219	.0611	concat	32000
