0.0156127	.1988	500	concat
0.0164567	.1265	500	uDance
0.0129979	.1553	1000	concat
0.0207162	.0921	1000	uDance
0.00902759	.1326	2000	concat
0.0157891	.0703	2000	uDance
0.0179271	.0945	4000	concat
0.0174334	.0672	4000	uDance
0.0174213	.0834	8000	concat
0.0203636	.0514	8000	uDance
