1	16k	0
0.64	16k	0
1	16k	0
1	16k	0
1	16k	0
0.45	16k	0
1	16k	0
1	16k	0
0	16k	0
1	16k	0
1	16k	0
0.05	16k	0
0	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
1	16k	0
1	16k	0
0.96	16k	0
1	16k	0
0.98	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.49	16k	0
1	16k	0
0.85	16k	0
1	16k	0
1	16k	0
1	16k	0
0.87	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.89	16k	0
0.94	16k	0
1	16k	0
1	16k	0
0.69	16k	0
0.92	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.57	16k	0
1	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.63	16k	0
1	16k	0
1	16k	0
1	16k	0
0.92	16k	0
0.97	16k	0
0.57	16k	0
1	16k	0
1	16k	0
0.96	16k	0
0.49	16k	0
1	16k	0
0.92	16k	0
0.46	16k	0
0.52	16k	0
1	16k	0
1	16k	0
1	16k	0
0.64	16k	0
0.84	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
1	16k	0
0.98	16k	0
0.93	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.98	16k	0
1	16k	0
0.99	16k	0
0.98	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.55	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.95	16k	0
0.55	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.88	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.68	16k	0
1	16k	0
1	16k	0
1	16k	0
0.78	16k	0
1	16k	0
1	16k	0
1	16k	0
0.65	16k	0
1	16k	0
1	16k	0
0.99	16k	0
0.6	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.93	16k	0
0.98	16k	0
0.69	16k	0
1	16k	0
1	16k	0
0.71	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.6	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.59	16k	0
1	16k	0
1	16k	0
1	16k	0
0.43	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
0.98	16k	0
1	16k	0
1	16k	0
1	16k	0
0.78	16k	0
1	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
0.96	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.76	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.11	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.98	16k	0
0.52	16k	0
0.95	16k	0
0.83	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.39	16k	0
0.62	16k	0
0.36	16k	0
0.93	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.63	16k	0
1	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.42	16k	0
1	16k	0
1	16k	0
0.99	16k	0
0.49	16k	0
0.62	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.48	16k	0
0.99	16k	0
0.75	16k	0
1	16k	0
0.96	16k	0
1	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.76	16k	0
0.48	16k	0
1	16k	0
1	16k	0
0.45	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
0.65	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
0.97	16k	0
0.59	16k	0
1	16k	0
1	16k	0
0.29	16k	0
0.75	16k	0
1	16k	0
0.57	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.71	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.55	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.92	16k	0
1	16k	0
1	16k	0
1	16k	0
0.78	16k	0
1	16k	0
1	16k	0
0.67	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.79	16k	0
0.98	16k	0
0.9	16k	0
0.76	16k	0
1	16k	0
0.86	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.98	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
1	16k	0
0.97	16k	0
1	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
0.91	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.76	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.76	16k	0
1	16k	0
1	16k	0
1	16k	0
0.96	16k	0
1	16k	0
0.82	16k	0
0.29	16k	0
1	16k	0
1	16k	0
0.84	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
0.87	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.96	16k	0
1	16k	0
0.52	16k	0
0.72	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.8	16k	0
1	16k	0
1	16k	0
0.42	16k	0
1	16k	0
1	16k	0
0.82	16k	0
0.77	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.7	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.91	16k	0
0.9	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.72	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.58	16k	0
1	16k	0
0.99	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.99	16k	0
1	16k	0
0.93	16k	0
1	16k	0
1	16k	0
0.97	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
1	16k	0
0.24	16k	0
1	16k	0
1	16k	0
1	16k	0
0.69	16k	0
1	16k	0
1	16k	1
0.86	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.59	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.65	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.58	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.8	16k	1
0.7	16k	1
0.97	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.14	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.91	16k	1
0.48	16k	1
1	16k	1
1	16k	1
0.58	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.96	16k	1
0.69	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.9	16k	1
1	16k	1
1	16k	1
1	16k	1
0.7	16k	1
1	16k	1
0.93	16k	1
1	16k	1
1	16k	1
1	16k	1
0.9	16k	1
0.95	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.07	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.64	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.88	16k	1
0.86	16k	1
0.85	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.33	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.9	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
0.96	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.94	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.91	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.76	16k	1
0.4	16k	1
1	16k	1
1	16k	1
0.99	16k	1
0.88	16k	1
1	16k	1
0.35	16k	1
0.35	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.98	16k	1
1	16k	1
0.96	16k	1
1	16k	1
0.4	16k	1
1	16k	1
0.3	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
0.93	16k	1
0.98	16k	1
0.72	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
0.71	16k	1
0.56	16k	1
0.98	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.27	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.94	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.69	16k	1
1	16k	1
0.96	16k	1
0.85	16k	1
0.92	16k	1
1	16k	1
1	16k	1
1	16k	1
0.82	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.89	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.92	16k	1
0.44	16k	1
0.53	16k	1
0.77	16k	1
0.6	16k	1
1	16k	1
0.56	16k	1
0.78	16k	1
0.84	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.55	16k	1
1	16k	1
0.38	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.84	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.98	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.73	16k	1
1	16k	1
1	16k	1
0.61	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
0.96	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.79	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.98	16k	1
1	16k	1
0.57	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.97	16k	1
0.86	16k	1
0.67	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.65	16k	1
0.63	16k	1
1	16k	1
0.47	16k	1
1	16k	1
0.97	16k	1
0.98	16k	1
0.04	16k	1
0.89	16k	1
1	16k	1
0.46	16k	1
0.63	16k	1
1	16k	1
1	16k	1
0.87	16k	1
1	16k	1
1	16k	1
1	16k	1
0.65	16k	1
0.62	16k	1
0.69	16k	1
0.2	16k	1
0.93	16k	1
1	16k	1
0.41	16k	1
0.78	16k	1
1	16k	1
0.56	16k	1
1	16k	1
1	16k	1
1	16k	1
0.88	16k	1
0.54	16k	1
1	16k	1
1	16k	1
1	16k	1
0.86	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.87	16k	1
0.64	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.73	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.98	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.59	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.61	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.9	16k	1
0.8	16k	1
0.98	16k	1
1	16k	1
1	16k	1
1	16k	1
0.12	16k	1
0.9	16k	1
1	16k	1
0.98	16k	1
1	16k	1
1	16k	1
0.75	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.96	16k	1
0.74	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.82	16k	1
0.81	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.31	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.94	16k	1
0.92	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.95	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
0.86	16k	1
1	16k	1
1	16k	1
0.71	16k	1
1	16k	1
0.98	16k	1
1	16k	1
1	16k	1
1	16k	1
0.68	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.95	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.83	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.93	16k	1
1	16k	1
1	16k	1
1	16k	1
0.41	16k	1
0.97	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.9	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.95	16k	1
0.71	16k	1
1	16k	1
0.59	16k	1
1	16k	1
1	16k	1
1	16k	1
0.97	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.6	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.96	16k	1
1	16k	1
0.43	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.45	16k	1
1	16k	1
1	16k	1
0.47	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.63	16k	1
0.95	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.85	16k	1
1	16k	1
1	16k	1
0.79	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.99	16k	1
0.95	16k	1
0.9	16k	1
0.98	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.7	16k	1
1	16k	1
0.04	16k	1
0	16k	1
1	16k	1
1	16k	1
1	16k	1
1	16k	1
0.95	16k	1
1	16k	2
1	16k	2
0.54	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.96	16k	2
1	16k	2
0.88	16k	2
1	16k	2
1	16k	2
1	16k	2
0.95	16k	2
0.42	16k	2
1	16k	2
1	16k	2
0.63	16k	2
1	16k	2
1	16k	2
0.41	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.75	16k	2
1	16k	2
0.8	16k	2
1	16k	2
1	16k	2
0.53	16k	2
0.87	16k	2
1	16k	2
1	16k	2
1	16k	2
0.07	16k	2
0.8	16k	2
0.83	16k	2
0.19	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.99	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.64	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.93	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.74	16k	2
0.96	16k	2
0.7	16k	2
0.93	16k	2
0.71	16k	2
1	16k	2
1	16k	2
0.92	16k	2
1	16k	2
0.99	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.99	16k	2
0.96	16k	2
1	16k	2
0.99	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.88	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.96	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.99	16k	2
1	16k	2
1	16k	2
0.95	16k	2
1	16k	2
1	16k	2
0.72	16k	2
0.91	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.6	16k	2
1	16k	2
0.8	16k	2
1	16k	2
0.75	16k	2
0.98	16k	2
0.97	16k	2
1	16k	2
0.99	16k	2
0.77	16k	2
0.87	16k	2
1	16k	2
0.99	16k	2
1	16k	2
0.7	16k	2
0.94	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.65	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.98	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.39	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.4	16k	2
1	16k	2
1	16k	2
1	16k	2
0.67	16k	2
1	16k	2
0.89	16k	2
1	16k	2
0.8	16k	2
1	16k	2
0.99	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.79	16k	2
0.89	16k	2
1	16k	2
1	16k	2
1	16k	2
0.98	16k	2
1	16k	2
0.4	16k	2
1	16k	2
1	16k	2
1	16k	2
0.73	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.94	16k	2
1	16k	2
0.94	16k	2
0.45	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.82	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.98	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.68	16k	2
1	16k	2
1	16k	2
0.98	16k	2
1	16k	2
1	16k	2
1	16k	2
0.67	16k	2
0.99	16k	2
0.9	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
1	16k	2
0.87	16k	2
1	16k	2
0.74	16k	2
0.57	16k	2
1	16k	2
